location_id,location_name,location_type,address,city,state,country,latitude,longitude,postal_code,risk_category,source_id,confidence_score,created_at,updated_at
L00146,Station 736,Industrial Site,"70/42, Basu Circle",Delhi,Delhi,India,12.77953,74.515369,891929,Low,SRC028,0.9,2024-10-10 15:39:10,2025-09-04 10:32:23
L00147,Mall 328,Bank,"33, Suresh Chowk",Delhi,Delhi,India,10.128471,81.625357,804701,Medium,SRC007,0.88,2024-08-25 03:46:05,2024-09-12 20:46:05
L00148,Apartment 41,Residence,"04, Chopra",Vadodara,Gujarat,India,8.871959,72.694199,799705,Low,SRC022,0.85,2025-03-18 21:59:33,2026-05-20 22:40:03
L00149,Hotel 527,Public Place,"108, Ghose Nagar",Jabalpur,Madhya Pradesh,India,20.907775,79.61351,136225,Unknown,SRC029,0.83,2024-12-23 13:31:23,2025-05-21 06:40:17
L00150,Hotel 565,Public Place,"03/22, Borah Street",Jaipur,Rajasthan,India,10.411911,74.651176,388691,High,SRC015,0.91,2025-06-23 21:38:01,2025-07-15 15:38:01
L00151,Junction 281,Public Place,"09, Buch Road",Pune,Maharashtra,India,20.754447,75.523509,724168,High,SRC027,0.84,2024-11-27 09:34:45,2025-05-08 21:24:37
L00152,Mall 292,Office,"H.No. 36, Trivedi",Kota,Rajasthan,India,14.683695,83.977032,640292,Medium,SRC011,0.78,2024-08-04 00:03:02,2025-04-28 11:31:40
L00153,Industrial Area 209,Commercial Area,"23/08, Bedi Zila",Surat,Gujarat,India,27.457349,84.100761,725950,High,SRC004,0.94,2024-12-14 00:09:25,2026-04-25 10:16:30
L00154,Station 583,Public Place,"26, Mital Chowk",Gurugram,Haryana,India,15.179508,85.072205,339625,High,SRC030,0.89,2025-12-08 18:24:30,2025-12-18 22:24:30
L00155,Station 13,Residence,"80, Srivastava Street",Surat,Gujarat,India,23.712821,82.24905,522737,Medium,SRC023,0.8,2026-04-12 07:26:50,2026-04-25 04:26:50
L00156,Office 187,Public Place,"38, Choudhury Marg",Surat,Gujarat,India,22.735269,80.253393,168138,Medium,SRC003,0.75,2026-03-22 17:03:46,2026-04-16 16:03:46
L00157,Office 995,Warehouse,"81, Parmer Nagar",Dewas,Madhya Pradesh,India,14.521354,83.717643,450357,High,SRC012,0.87,2026-07-03 07:51:20,2026-07-24 09:51:20
L00158,Hotel 860,Hotel,"H.No. 21, Iyengar Zila",Hyderabad,Telangana,India,17.063183,74.087388,796144,Unknown,SRC013,0.85,2024-10-15 17:52:55,2024-10-20 07:52:55
L00159,Warehouse 292,Warehouse,"97/98, Kannan Road",Nagpur,Maharashtra,India,26.714275,76.910159,522791,Low,SRC006,0.9,2024-04-17 05:33:55,2025-10-22 07:08:35
L00160,Market 559,Office,"55, Ravi Nagar",Gurugram,Haryana,India,12.413585,79.787037,302006,Medium,SRC019,0.88,2025-06-06 19:47:39,2025-06-16 19:47:39
L00161,Market 635,Hotel,"23/204, Bains Street",Gwalior,Madhya Pradesh,India,15.234073,84.115349,224704,High,SRC029,0.98,2024-06-01 07:01:59,2026-07-01 19:38:21
L00162,Road 157,Warehouse,"50/13, Subramanian Marg",Mumbai,Maharashtra,India,20.147111,77.908491,450893,Low,SRC023,0.99,2024-05-16 23:40:36,2024-05-27 09:40:36
L00163,Road 404,Warehouse,"58/75, Bhattacharyya Street",Ahmedabad,Gujarat,India,19.139838,72.409235,269446,Unknown,SRC022,0.91,2024-10-25 03:10:08,2024-11-17 10:10:08
L00164,Hotel 203,Residence,"12/09, Sarin Chowk",Hyderabad,Telangana,India,26.422956,79.485403,835717,Medium,SRC022,0.99,2026-05-15 19:13:40,2026-05-30 14:13:40
L00165,Industrial Area 413,Bank,"H.No. 892, Talwar Chowk",Ahmedabad,Gujarat,India,21.740761,72.384756,483294,Unknown,SRC017,0.79,2025-05-20 14:41:34,2025-05-22 03:41:34
L00166,Station 442,Public Place,"89, Dar Nagar",Ahmedabad,Gujarat,India,15.545716,76.937723,501775,Medium,SRC014,0.97,2024-09-27 05:33:13,2026-04-03 13:41:20
L00167,Road 649,Transport Hub,"168, Parmar Zila",Indore,Madhya Pradesh,India,12.207232,78.535595,366409,Medium,SRC029,0.91,2025-12-18 23:47:28,2026-01-08 13:47:28
L00168,Market 543,Commercial Area,"003, Bail",Vadodara,Gujarat,India,14.707805,74.89228,354026,Unknown,SRC006,0.89,2024-11-25 13:08:50,2025-08-28 16:02:28
L00169,Station 390,Warehouse,"H.No. 08, Tella Circle",Dewas,Madhya Pradesh,India,12.214303,86.609656,627558,Medium,SRC011,0.86,2024-07-18 10:14:28,2024-10-25 18:10:58
L00170,Industrial Area 251,Transport Hub,"08/48, Reddy Street",Dewas,Madhya Pradesh,India,22.356801,86.111507,462087,Medium,SRC016,0.98,2024-08-13 16:17:40,2025-06-19 14:57:24
L00171,Industrial Area 182,Hotel,"215, Kashyap Marg",Nagpur,Maharashtra,India,23.619147,82.878994,397682,High,SRC021,0.81,2025-09-03 11:01:12,2025-09-05 16:01:12
L00172,Station 408,Office,"15/47, Kadakia Road",Kota,Rajasthan,India,8.919457,73.602082,205354,High,SRC020,0.92,2024-10-31 11:26:10,2026-02-06 17:36:19
L00173,Warehouse 560,Residence,"H.No. 06, Krishnan Path",Jaipur,Rajasthan,India,27.60641,85.921423,390744,Unknown,SRC006,0.87,2024-08-29 15:45:52,2025-07-09 16:25:45
L00174,Station 776,Industrial Site,"02/221, Keer Street",Kanpur,Uttar Pradesh,India,21.907939,87.291662,720165,Medium,SRC009,0.98,2026-08-05 10:46:14,2026-08-25 11:46:14
L00175,Junction 911,Residence,"H.No. 260, Pandey Nagar",Bengaluru,Karnataka,India,23.078231,82.882894,561004,High,SRC003,0.87,2024-04-16 07:04:05,2024-05-09 01:04:05
L00176,Road 725,Commercial Area,"77/75, Dewan Ganj",Kota,Rajasthan,India,16.341758,73.386841,863773,High,SRC009,0.76,2026-06-18 05:08:29,2026-07-14 04:08:29
L00177,Mall 234,Hotel,"H.No. 785, Dyal Chowk",Kanpur,Uttar Pradesh,India,25.37654,80.711413,804369,Low,SRC004,0.84,2024-03-28 08:16:52,2026-07-28 19:14:00
L00178,Junction 481,Public Place,"380, Sarin Circle",Mumbai,Maharashtra,India,19.71234,84.872015,297373,Medium,SRC016,0.98,2024-04-11 03:41:42,2025-04-06 17:36:03
L00179,Apartment 647,Industrial Site,"H.No. 27, Issac Path",Bengaluru,Karnataka,India,24.141059,73.456943,187319,Medium,SRC006,0.97,2025-12-16 00:00:58,2026-01-04 14:00:58
L00180,Warehouse 395,Hotel,"864, Biswas Zila",Indore,Madhya Pradesh,India,9.916004,84.230115,409934,Medium,SRC001,0.75,2026-07-09 11:10:43,2026-08-05 08:10:43
L00181,Apartment 594,Office,"36/490, Sankaran Ganj",Jabalpur,Madhya Pradesh,India,15.276249,75.459986,716889,Medium,SRC008,0.95,2025-04-21 04:05:37,2025-07-27 22:56:17
L00182,Apartment 696,Office,"H.No. 901, Chacko Nagar",Jaipur,Rajasthan,India,13.821776,72.077931,540574,Medium,SRC003,0.79,2024-10-05 17:44:38,2025-04-17 22:15:29
L00183,Office 251,Office,"817, Sule Zila",Bhopal,Madhya Pradesh,India,18.985283,86.642228,749079,Unknown,SRC006,0.76,2024-06-26 15:37:48,2024-07-14 18:37:48
L00184,Office 638,Commercial Area,"373, Dhingra Marg",Gwalior,Madhya Pradesh,India,20.087904,86.361052,332051,Medium,SRC004,0.91,2025-11-15 00:25:31,2025-12-12 15:25:31
L00185,Industrial Area 651,Commercial Area,"93, Walia Zila",Delhi,Delhi,India,15.977059,81.204722,852186,Low,SRC001,0.92,2024-05-18 04:33:45,2024-08-03 17:16:30
L00186,Road 655,Office,"39, Yogi Road",Gwalior,Madhya Pradesh,India,27.02435,78.01949,422434,High,SRC027,0.98,2025-07-23 16:46:28,2025-07-28 03:07:45
L00187,Office 962,Transport Hub,"H.No. 26, Dugar",Mumbai,Maharashtra,India,24.99872,80.473587,344483,High,SRC007,0.94,2024-01-07 05:29:02,2024-04-18 11:45:38
L00188,Industrial Area 117,Commercial Area,"H.No. 45, Ramakrishnan Circle",Lucknow,Uttar Pradesh,India,26.262907,77.001859,193772,Unknown,SRC010,0.85,2025-06-20 08:59:02,2026-08-19 20:35:31
L00189,Warehouse 477,Residence,"66/807, Mukherjee Ganj",Gwalior,Madhya Pradesh,India,25.958185,83.039205,710717,Unknown,SRC001,0.78,2025-05-13 23:15:04,2025-05-22 20:15:04
L00190,Mall 991,Warehouse,"H.No. 02, Mitter Marg",Jabalpur,Madhya Pradesh,India,26.122272,85.500258,223146,Low,SRC002,0.9,2025-10-24 12:08:32,2026-02-07 16:20:03
L00191,Market 882,Industrial Site,"076, Sura Path",Lucknow,Uttar Pradesh,India,26.66184,75.233688,675813,Low,SRC006,0.95,2024-10-18 08:18:28,2026-01-15 06:24:25
L00192,Warehouse 390,Residence,"76, Kata Street",Dewas,Madhya Pradesh,India,8.500143,85.777936,737446,Medium,SRC006,0.81,2026-05-27 01:20:40,2026-06-05 00:20:40
L00193,Mall 240,Warehouse,"H.No. 459, Taneja Chowk",Ujjain,Madhya Pradesh,India,21.664822,84.066091,740495,Medium,SRC023,0.86,2026-06-09 07:40:08,2026-06-27 23:40:08
L00194,Hotel 152,Residence,"H.No. 19, Chadha Zila",Dewas,Madhya Pradesh,India,25.681116,73.412125,565292,Low,SRC004,0.85,2025-03-18 20:14:12,2025-06-24 03:37:31
L00195,Hotel 743,Transport Hub,"24, Apte Circle",Hyderabad,Telangana,India,11.312486,87.273092,677933,Medium,SRC006,0.96,2025-06-25 03:14:40,2025-07-21 08:09:42
L00196,Market 104,Office,"786, Rajan Street",Gurugram,Haryana,India,16.017827,80.088587,141350,Low,SRC026,0.85,2024-07-06 18:28:37,2026-03-28 00:22:00
L00197,Mall 422,Warehouse,"51/41, Babu Street",Delhi,Delhi,India,27.061699,72.112949,190677,High,SRC004,0.83,2024-08-11 21:43:15,2025-02-10 11:54:36
L00198,Station 896,Transport Hub,"374, Sagar Chowk",Lucknow,Uttar Pradesh,India,23.080248,78.916964,155849,Medium,SRC025,0.75,2026-07-19 17:23:16,2026-08-04 13:23:16
L00199,Market 630,Transport Hub,"40/08, Borde Zila",Dewas,Madhya Pradesh,India,9.673387,82.972311,521240,High,SRC007,0.9,2025-10-10 19:28:35,2025-11-03 05:28:35
L00200,Junction 969,Residence,"86, Wali Zila",Indore,Madhya Pradesh,India,15.22028,75.158181,645338,High,SRC025,0.77,2024-07-13 01:03:42,2024-08-08 21:55:51
L00201,Market 459,Commercial Area,"H.No. 747, Bakshi Marg",Surat,Gujarat,India,23.907311,72.042061,107773,High,SRC017,0.83,2025-09-19 19:03:59,2025-09-19 23:03:59
L00202,Junction 423,Bank,"H.No. 14, Chana Road",Kanpur,Uttar Pradesh,India,16.93162,75.722958,757988,Unknown,SRC017,0.81,2024-01-14 11:31:40,2025-03-21 05:17:15
L00203,Road 504,Residence,"H.No. 993, Gade Path",Delhi,Delhi,India,22.676731,80.94612,120987,Medium,SRC001,0.91,2026-08-18 11:00:12,2026-09-04 23:59:59
L00204,Junction 676,Transport Hub,"67/004, Pandya Chowk",Jaipur,Rajasthan,India,24.615557,77.43588,732008,Medium,SRC011,0.83,2025-03-22 10:46:20,2025-03-30 01:46:20
L00205,Warehouse 510,Warehouse,"H.No. 638, Borah Marg",Indore,Madhya Pradesh,India,16.837319,79.272999,108301,Unknown,SRC008,0.97,2024-12-27 10:47:41,2024-12-29 04:47:41
L00206,Mall 192,Residence,"80, Narain Nagar",Jabalpur,Madhya Pradesh,India,10.356097,83.033676,459300,Medium,SRC005,0.75,2026-07-15 20:04:54,2026-08-09 02:04:54
L00207,Warehouse 770,Warehouse,"62/84, Lal Zila",Gwalior,Madhya Pradesh,India,9.264219,75.09244,746905,Low,SRC014,0.96,2025-04-27 04:41:34,2025-05-06 03:41:34
L00208,Mall 32,Office,"18/395, Sagar Chowk",Jaipur,Rajasthan,India,25.715899,81.544607,389335,High,SRC001,0.79,2024-12-31 00:54:34,2025-11-11 09:28:28
L00209,Station 323,Office,"51/78, Keer Marg",Bhopal,Madhya Pradesh,India,9.322865,79.50502,892786,High,SRC028,0.98,2025-08-25 00:56:03,2025-09-16 03:56:03
L00210,Warehouse 472,Residence,"87, Rajagopalan",Ujjain,Madhya Pradesh,India,21.365867,76.344264,379956,High,SRC026,0.96,2025-06-04 00:15:11,2026-02-25 07:18:35
L00211,Station 935,Industrial Site,"96/652, Raj Zila",Hyderabad,Telangana,India,19.123013,87.234057,487864,Low,SRC006,0.96,2026-08-30 09:37:26,2026-09-04 23:59:59
L00212,Market 459,Residence,"H.No. 051, Tiwari Zila",Nagpur,Maharashtra,India,14.158112,76.764201,264102,Low,SRC008,0.88,2024-05-22 11:10:52,2026-05-10 10:21:39
L00213,Warehouse 592,Residence,"35/95, Virk Chowk",Lucknow,Uttar Pradesh,India,26.27828,73.596775,835262,High,SRC027,0.97,2025-12-07 17:00:19,2025-12-14 14:00:19
L00214,Industrial Area 815,Public Place,"60, Shah Marg",Kota,Rajasthan,India,17.294442,78.657486,625091,Low,SRC019,0.96,2026-05-01 07:36:31,2026-05-06 06:36:31
L00215,Junction 579,Public Place,"11, Yohannan",Jabalpur,Madhya Pradesh,India,22.75587,73.542933,681689,Low,SRC019,0.79,2025-08-15 23:50:50,2025-12-06 04:27:27
L00216,Industrial Area 433,Transport Hub,"367, Ratta Ganj",Gwalior,Madhya Pradesh,India,14.622123,86.911777,401973,Unknown,SRC028,0.98,2024-04-26 02:23:49,2024-05-22 08:23:49
L00217,Office 906,Warehouse,"H.No. 272, Comar Street",Bhopal,Madhya Pradesh,India,21.309613,80.881901,317419,High,SRC023,0.99,2025-08-01 02:13:24,2025-08-29 22:13:24
L00218,Junction 463,Industrial Site,"73/340, Nayak",Pune,Maharashtra,India,25.479512,79.046846,354692,Medium,SRC011,0.96,2024-08-30 20:37:07,2024-09-15 22:37:07
L00219,Market 633,Commercial Area,"429, Samra",Jabalpur,Madhya Pradesh,India,20.722219,82.309326,390742,Medium,SRC018,0.81,2025-10-06 02:04:23,2025-11-04 01:04:23
L00220,Mall 486,Hotel,"91/22, Bala Circle",Hyderabad,Telangana,India,15.215218,80.032501,237060,Medium,SRC015,0.98,2025-08-30 06:42:27,2026-08-09 12:55:30
L00221,Road 898,Hotel,"H.No. 417, Kothari Ganj",Bengaluru,Karnataka,India,12.299206,83.596054,123933,Unknown,SRC029,0.91,2025-06-16 15:12:22,2025-06-17 04:32:57
L00222,Office 717,Transport Hub,"H.No. 49, Panchal Chowk",Indore,Madhya Pradesh,India,8.600257,85.049239,523858,Medium,SRC019,0.87,2025-07-13 09:54:23,2025-07-21 12:54:23
L00223,Apartment 732,Industrial Site,"71, Dhar Ganj",Kota,Rajasthan,India,14.166696,78.145988,370903,High,SRC009,0.78,2024-04-11 18:43:46,2024-10-27 16:50:21
L00224,Apartment 600,Industrial Site,"H.No. 43, Anne",Delhi,Delhi,India,12.650373,83.565383,533958,Unknown,SRC026,0.91,2024-08-06 09:23:58,2026-08-04 18:18:38
L00225,Apartment 618,Office,"26/509, Dalal Nagar",Jabalpur,Madhya Pradesh,India,19.061473,80.845712,818489,Unknown,SRC013,0.79,2024-08-03 23:45:31,2025-01-12 00:48:56
L00226,Industrial Area 255,Commercial Area,"03/00, Shroff Marg",Jabalpur,Madhya Pradesh,India,27.466191,85.864334,346806,Medium,SRC028,0.82,2025-09-02 22:44:37,2025-09-21 01:44:37
L00227,Station 646,Warehouse,"12, Tailor Zila",Indore,Madhya Pradesh,India,9.130418,73.669768,726723,Unknown,SRC007,0.81,2024-10-22 13:33:00,2024-11-12 20:33:00
L00228,Warehouse 269,Warehouse,"87/72, Nigam Chowk",Bhopal,Madhya Pradesh,India,9.837324,78.373721,866897,Medium,SRC009,0.96,2025-11-19 09:49:39,2026-08-17 20:41:38
L00229,Office 996,Public Place,"42/180, Jayaraman Circle",Surat,Gujarat,India,12.23561,74.741236,698237,Unknown,SRC006,0.96,2025-07-14 21:51:05,2026-01-21 12:58:57
L00230,Hotel 471,Residence,"420, Roy Path",Mumbai,Maharashtra,India,13.666247,76.261512,807352,High,SRC026,0.92,2025-01-20 07:19:22,2025-02-11 16:19:22
L00231,Apartment 278,Transport Hub,"H.No. 29, Amble Circle",Ahmedabad,Gujarat,India,26.680307,73.344844,303610,Low,SRC015,0.83,2026-03-02 07:24:06,2026-05-18 03:50:12
L00232,Junction 301,Commercial Area,"05/100, Om Zila",Hyderabad,Telangana,India,17.561025,76.621102,884069,Low,SRC021,0.88,2024-09-21 03:06:42,2025-02-11 03:58:45
L00233,Office 877,Transport Hub,"H.No. 675, Andra Street",Ahmedabad,Gujarat,India,15.571308,80.090674,772991,High,SRC003,0.79,2026-03-30 20:22:06,2026-04-21 00:22:06
L00234,Warehouse 932,Public Place,"74/24, Mandal Chowk",Gwalior,Madhya Pradesh,India,13.462215,79.857907,589199,Medium,SRC029,0.81,2025-11-19 19:57:39,2025-12-18 10:57:39
L00235,Junction 183,Industrial Site,"H.No. 65, Walia Zila",Jaipur,Rajasthan,India,27.813944,74.776471,656316,Unknown,SRC024,0.8,2024-01-29 18:58:30,2024-07-17 05:03:42
L00236,Road 634,Industrial Site,"89/789, Cheema Road",Mumbai,Maharashtra,India,25.643049,77.994515,263528,Low,SRC012,0.81,2025-06-19 22:04:15,2026-05-02 15:49:15
L00237,Market 476,Commercial Area,"82/314, Barad Ganj",Indore,Madhya Pradesh,India,24.190421,76.177449,520029,Low,SRC026,0.88,2026-01-03 16:59:06,2026-04-05 03:58:00
L00238,Industrial Area 905,Warehouse,"H.No. 26, Bath",Nagpur,Maharashtra,India,26.348027,86.362957,825346,Low,SRC011,0.98,2025-04-26 18:25:06,2025-05-18 22:25:06
L00239,Office 267,Commercial Area,"85/061, Bhavsar Marg",Kanpur,Uttar Pradesh,India,22.803005,87.962275,121788,Low,SRC024,0.87,2025-10-06 10:05:36,2026-03-10 16:41:49
L00240,Junction 415,Transport Hub,"26, Rau Marg",Jabalpur,Madhya Pradesh,India,26.081781,75.817791,422338,Unknown,SRC018,0.9,2026-06-18 14:45:36,2026-08-05 00:25:34
L00241,Office 316,Hotel,"H.No. 61, Sharma Zila",Jaipur,Rajasthan,India,22.895543,87.804576,495711,Low,SRC030,0.81,2025-03-05 04:20:17,2025-03-28 04:20:17
L00242,Market 436,Public Place,"41/536, Kurian Zila",Kota,Rajasthan,India,22.727626,81.445408,183132,Low,SRC024,0.76,2024-04-02 03:17:49,2025-10-28 13:07:33
L00243,Station 249,Bank,"67/049, Parsa Zila",Bengaluru,Karnataka,India,26.262694,81.714175,100726,Medium,SRC026,0.96,2024-03-01 05:34:47,2026-07-03 13:23:34
L00244,Mall 935,Bank,"H.No. 640, Mani Marg",Ujjain,Madhya Pradesh,India,19.954426,83.200857,189745,Low,SRC013,0.83,2024-04-10 05:58:27,2026-02-19 15:36:48
L00245,Warehouse 870,Transport Hub,"29, Dutta Road",Kota,Rajasthan,India,16.755414,77.59994,166497,Low,SRC004,0.78,2024-06-06 21:43:37,2024-09-19 12:37:20
L00246,Hotel 3,Warehouse,"595, Mital Chowk",Dewas,Madhya Pradesh,India,22.542944,75.056173,195488,Unknown,SRC002,0.75,2025-07-19 07:38:03,2026-01-21 01:16:25
L00247,Market 192,Bank,"H.No. 58, Johal Street",Nagpur,Maharashtra,India,11.30115,86.853694,871694,Unknown,SRC026,0.99,2025-01-07 21:21:29,2025-03-03 06:23:06
L00248,Apartment 655,Warehouse,"89, Gopal Street",Lucknow,Uttar Pradesh,India,10.256402,74.762433,768072,Unknown,SRC029,0.77,2024-11-16 21:03:59,2025-10-06 15:33:31
L00249,Mall 303,Warehouse,"H.No. 13, Naik Zila",Bengaluru,Karnataka,India,15.438513,85.607471,636762,Unknown,SRC025,0.84,2024-04-11 03:03:01,2025-10-29 04:22:36
L00250,Industrial Area 518,Transport Hub,"29, Majumdar Road",Bengaluru,Karnataka,India,11.278533,86.902963,727245,Low,SRC010,0.77,2024-11-09 18:31:15,2025-04-18 06:26:24
L00251,Office 264,Public Place,"H.No. 11, Mangal",Nagpur,Maharashtra,India,8.27681,79.61097,336399,Unknown,SRC006,0.81,2026-03-05 14:43:49,2026-03-31 08:43:49
L00252,Station 70,Commercial Area,"H.No. 447, Patla Zila",Kanpur,Uttar Pradesh,India,19.576305,74.714515,719445,High,SRC024,0.89,2025-08-28 21:58:20,2026-08-27 17:05:58
L00253,Junction 468,Commercial Area,"H.No. 409, Setty Chowk",Bengaluru,Karnataka,India,21.193962,83.160466,184126,Medium,SRC029,0.93,2024-09-02 05:35:04,2024-09-17 10:35:04
L00254,Road 516,Warehouse,"H.No. 29, Ghosh Ganj",Gurugram,Haryana,India,19.860668,72.459436,769730,High,SRC016,0.86,2024-11-12 18:50:01,2025-03-18 14:42:52
L00255,Road 657,Industrial Site,"64/53, Saran Street",Gurugram,Haryana,India,24.972353,75.343609,691749,Unknown,SRC014,0.75,2025-07-03 15:22:05,2025-09-13 23:39:51
L00256,Warehouse 42,Commercial Area,"H.No. 22, Chaudhry Chowk",Ahmedabad,Gujarat,India,19.732602,81.683907,554700,Low,SRC011,0.75,2025-11-19 12:46:26,2025-11-23 00:46:26
L00257,Apartment 584,Residence,"029, Dayal Marg",Nagpur,Maharashtra,India,27.504815,77.456002,563364,Unknown,SRC024,0.76,2024-02-16 15:03:42,2025-07-17 01:10:39
L00258,Mall 365,Industrial Site,"827, Dutta Zila",Jabalpur,Madhya Pradesh,India,20.653468,81.903556,631096,Unknown,SRC014,0.92,2026-01-03 08:21:08,2026-01-15 11:21:08
L00259,Station 217,Commercial Area,"H.No. 40, Tailor Chowk",Bengaluru,Karnataka,India,14.145083,79.488047,881682,Unknown,SRC001,0.97,2026-06-25 09:15:52,2026-07-15 23:15:52
L00260,Warehouse 817,Warehouse,"12/77, Chowdhury Ganj",Surat,Gujarat,India,9.741451,73.417642,742789,High,SRC005,0.84,2026-08-08 03:57:42,2026-08-14 04:57:42
L00261,Station 319,Transport Hub,"88, Dutta Chowk",Jabalpur,Madhya Pradesh,India,26.297526,80.422351,275814,Medium,SRC028,0.82,2024-01-25 08:07:44,2025-01-06 23:52:43
L00262,Junction 63,Industrial Site,"58/095, Chokshi Ganj",Hyderabad,Telangana,India,14.980797,84.578848,470594,Medium,SRC011,0.85,2025-06-19 01:16:42,2025-06-24 05:44:59
L00263,Hotel 162,Transport Hub,"H.No. 34, Subramanian Nagar",Pune,Maharashtra,India,20.818195,79.530072,284568,Unknown,SRC025,0.93,2025-05-12 17:00:40,2025-07-12 10:52:10
L00264,Hotel 39,Bank,"817, Banik Zila",Hyderabad,Telangana,India,22.454718,78.677701,281940,High,SRC025,0.94,2024-07-27 18:34:46,2024-09-06 22:13:54
L00265,Apartment 498,Transport Hub,"59, Kakar Ganj",Delhi,Delhi,India,19.202617,83.991753,783588,High,SRC024,0.97,2026-04-07 02:07:09,2026-04-10 14:07:09
L00266,Hotel 78,Warehouse,"86/781, Thakur Ganj",Jabalpur,Madhya Pradesh,India,11.41065,77.295324,311967,High,SRC014,0.86,2026-01-25 21:13:47,2026-02-18 01:13:47
L00267,Market 85,Bank,"58, Kohli Ganj",Hyderabad,Telangana,India,24.108694,84.365732,663882,Medium,SRC028,0.87,2026-05-30 19:28:03,2026-06-18 21:28:03
L00268,Road 281,Public Place,"H.No. 697, Shah Chowk",Dewas,Madhya Pradesh,India,14.555106,74.593736,308429,Unknown,SRC016,0.81,2026-02-03 00:48:35,2026-02-04 08:48:35
L00269,Road 632,Residence,"70, Kala Street",Hyderabad,Telangana,India,10.844183,85.118922,810463,High,SRC009,0.76,2025-01-11 17:58:43,2025-01-21 16:58:43
L00270,Market 574,Transport Hub,"H.No. 546, De Zila",Indore,Madhya Pradesh,India,23.192163,77.479819,491228,Low,SRC005,0.82,2026-08-28 18:28:52,2026-09-04 23:59:59
L00271,Road 758,Commercial Area,"194, Kunda Zila",Kota,Rajasthan,India,17.395711,77.122617,651185,High,SRC003,0.92,2025-11-11 15:04:37,2026-07-20 04:29:32
L00272,Road 892,Bank,"023, Naik Zila",Mumbai,Maharashtra,India,15.502321,75.962524,180961,Medium,SRC020,0.82,2024-05-31 22:10:15,2026-06-18 11:18:16
L00273,Junction 134,Public Place,"H.No. 184, Nair Ganj",Ujjain,Madhya Pradesh,India,22.956742,72.348249,309806,Low,SRC017,0.84,2024-11-06 18:01:40,2024-11-23 14:01:40
L00274,Station 810,Hotel,"01/65, Mohanty Circle",Indore,Madhya Pradesh,India,12.089862,86.162303,632454,Low,SRC003,0.88,2025-12-24 02:33:40,2026-01-19 04:33:40
L00275,Mall 508,Hotel,"06, Sami Path",Gurugram,Haryana,India,16.976471,80.340471,540985,Unknown,SRC029,0.83,2025-10-27 19:32:40,2025-11-26 09:32:40
L00276,Apartment 675,Hotel,"962, Grewal Street",Bengaluru,Karnataka,India,21.830872,72.65707,467184,Low,SRC023,0.98,2024-09-21 19:33:10,2024-10-20 11:33:10
L00277,Industrial Area 88,Public Place,"274, Bakshi Ganj",Ujjain,Madhya Pradesh,India,8.965394,75.923342,667400,Medium,SRC002,0.87,2024-04-06 20:13:18,2025-05-20 01:47:57
L00278,Junction 289,Office,"66, Pau",Vadodara,Gujarat,India,18.582819,76.821789,596071,Unknown,SRC021,0.94,2024-05-21 19:45:32,2026-05-28 07:33:19
L00279,Market 681,Warehouse,"47/65, Balakrishnan Street",Kota,Rajasthan,India,21.539671,82.087379,622471,Medium,SRC003,0.8,2025-06-02 03:49:40,2025-06-11 21:49:40
