transaction_id,source_account_id,target_account_id,transaction_type,amount,currency,timestamp,transaction_reference_hash,source_location_id,destination_location_id,channel,description,source_id,confidence_score,evidence_id,created_at
TX000148,A01146,A00834,TRANSFER,122649.86,INR,2024-10-26 17:31:07,REF57077949010,L01959,L02371,ATM,Vendor payment,SRC013,0.88,EV00968,2024-09-04 22:35:57
TX000149,A00682,A00107,WITHDRAWAL,333587.09,INR,2025-10-08 05:42:19,REF55566355735,L02365,L01119,IMPS,Refund,SRC013,0.86,EV02282,2024-06-07 05:46:32
TX000150,A00763,A01157,TRANSFER,199846.18,INR,2025-07-23 06:13:30,REF23804272114,L00236,L00450,ATM,Service payment,SRC001,0.91,EV00853,2025-07-23 11:01:16
TX000151,A00023,A00318,CASH,20163.92,INR,2024-02-07 06:52:59,REF79027748206,L01677,L02229,ATM,Vendor payment,SRC015,0.97,EV00509,2025-01-08 23:41:29
TX000152,A00815,A00842,DEPOSIT,371011.63,INR,2026-05-29 19:22:35,REF12971540338,L01422,L02102,IMPS,Personal transfer,SRC016,0.82,EV03811,2026-02-23 08:42:10
TX000153,A00493,A00867,CASH,642640.57,INR,2024-08-16 13:52:55,REF29624827232,L02412,L00078,ATM,Invoice payment,SRC001,0.83,EV01099,2025-07-18 16:24:22
TX000154,A00802,A00864,TRANSFER,418541.39,INR,2024-03-17 05:21:51,REF50891481932,L00342,L00426,RTGS,Refund,SRC025,0.83,EV02143,2026-01-21 17:06:09
TX000155,A00344,A00510,DEPOSIT,555654.19,INR,2025-08-17 12:08:00,REF66808040234,L01106,L00609,CASH,Service payment,SRC002,0.94,EV04871,2025-05-26 16:48:18
TX000156,A00220,A01033,TRANSFER,564973.44,INR,2024-08-03 14:31:11,REF76863181357,L00257,L00473,CASH,Invoice payment,SRC016,0.94,EV04112,2025-02-18 18:33:46
TX000157,A00668,A00935,CASH,409160.24,INR,2024-10-18 14:27:23,REF41454051395,L00748,L02280,RTGS,Invoice payment,SRC009,0.97,EV04951,2025-08-31 17:26:09
TX000158,A00623,A00226,DEPOSIT,409790.99,INR,2025-03-02 01:24:33,REF33460839980,L00265,L02129,IMPS,Refund,SRC029,0.88,EV00636,2024-08-13 06:46:55
TX000159,A00169,A00322,PAYMENT,309372.13,INR,2024-01-23 16:14:30,REF93856992210,L01096,L01097,ATM,Personal transfer,SRC028,0.84,EV02495,2025-11-05 10:58:44
TX000160,A00620,A01283,CASH,621749.78,INR,2026-06-10 20:42:32,REF79176986862,L01264,L01824,ATM,Vendor payment,SRC018,0.93,EV00488,2024-02-20 06:58:39
TX000161,A01167,A00712,CASH,40365.88,INR,2026-07-21 02:30:19,REF97203312129,L02369,L02205,IMPS,Cash deposit,SRC007,0.97,EV03081,2024-03-10 06:58:08
TX000162,A00917,A00848,DEPOSIT,747916.95,INR,2026-02-22 23:56:17,REF31801120315,L02252,L00087,UPI,Personal transfer,SRC005,0.88,EV00348,2025-04-13 06:43:03
TX000163,A00025,A01224,CASH,489606.73,INR,2025-04-03 10:21:56,REF59996027062,L00446,L00777,NEFT,Refund,SRC021,0.92,EV02298,2024-11-30 15:16:22
TX000164,A00409,A00768,PAYMENT,36383.71,INR,2025-11-02 19:41:00,REF75406696169,L01496,L02137,NEFT,Refund,SRC025,0.84,EV03794,2024-09-15 04:41:33
TX000165,A01005,A00312,WITHDRAWAL,151970.83,INR,2024-01-06 08:34:11,REF97360213745,L01049,L01138,UPI,Refund,SRC005,0.83,EV02610,2024-01-21 14:27:58
TX000166,A01214,A00187,PAYMENT,151983.18,INR,2026-05-25 13:17:33,REF64059864662,L01395,L00601,NEFT,Vendor payment,SRC020,0.88,EV04626,2025-05-05 22:27:28
TX000167,A00939,A00464,TRANSFER,358689.22,INR,2024-05-04 02:45:15,REF84911942600,L01975,L00611,UPI,Invoice payment,SRC013,0.85,EV02754,2024-03-23 07:12:50
TX000168,A00738,A00613,PAYMENT,698686.35,INR,2024-02-26 23:27:01,REF73316400626,L01171,L02067,CASH,Refund,SRC001,0.87,EV00132,2026-06-09 04:29:13
TX000169,A00214,A01066,DEPOSIT,680104.31,INR,2024-09-01 18:29:02,REF40615890241,L01473,L00301,UPI,Refund,SRC011,0.83,EV03561,2026-04-04 18:03:57
TX000170,A00722,A00643,WITHDRAWAL,379013.76,INR,2024-04-21 09:21:27,REF60106871380,L00687,L00389,UPI,Service payment,SRC016,0.87,EV00884,2025-05-29 01:43:00
TX000171,A01250,A00679,CASH,122819.1,INR,2026-01-31 06:40:25,REF81610267410,L00401,L02081,UPI,Refund,SRC026,0.87,EV00482,2025-03-08 21:23:42
TX000172,A00284,A00884,PAYMENT,478479.0,INR,2024-07-31 13:55:37,REF75340860863,L01344,L00775,CASH,Personal transfer,SRC021,0.95,EV00718,2024-12-17 18:46:35
TX000173,A01084,A01007,CASH,721903.08,INR,2026-01-22 03:03:59,REF26311992879,L01569,L01277,CASH,Personal transfer,SRC020,0.99,EV00481,2025-03-30 03:30:03
TX000174,A00781,A00331,WITHDRAWAL,55867.6,INR,2025-10-06 06:33:06,REF42172406374,L00617,L01042,ATM,Cash deposit,SRC018,0.93,EV01828,2025-01-18 20:28:11
TX000175,A00481,A00081,PAYMENT,348548.08,INR,2024-05-14 19:33:53,REF82437801717,L02037,L02093,CASH,Service payment,SRC018,0.86,EV04832,2025-12-20 05:05:31
TX000176,A00423,A01234,PAYMENT,709886.13,INR,2025-06-07 08:30:45,REF86115357846,L01240,L00269,CASH,Cash deposit,SRC029,0.91,EV02796,2024-04-30 05:11:01
TX000177,A00380,A01175,PAYMENT,596455.7,INR,2024-08-10 00:40:17,REF86273212687,L02203,L01588,IMPS,Personal transfer,SRC015,0.89,EV02176,2025-05-09 06:50:34
TX000178,A00796,A00310,PAYMENT,233617.95,INR,2025-07-26 05:40:54,REF77275270469,L00074,L00423,ATM,Refund,SRC023,0.94,EV03262,2024-05-23 18:06:24
TX000179,A00155,A01200,TRANSFER,552542.32,INR,2026-05-08 18:12:15,REF70673740889,L01059,L00709,NEFT,Personal transfer,SRC018,0.94,EV01684,2026-05-22 00:30:02
TX000180,A00540,A00199,TRANSFER,51192.4,INR,2026-08-04 20:51:39,REF25966271864,L01581,L01439,CASH,Invoice payment,SRC026,0.93,EV00677,2024-11-16 17:46:40
TX000181,A00427,A00650,WITHDRAWAL,689571.48,INR,2025-11-30 13:01:01,REF40451784731,L01149,L00618,ATM,Invoice payment,SRC007,0.83,EV03172,2025-06-08 00:17:28
TX000182,A00808,A00512,TRANSFER,324321.85,INR,2024-12-11 18:47:40,REF40074557337,L01016,L00782,IMPS,Personal transfer,SRC024,0.93,EV03729,2025-10-23 18:10:55
TX000183,A01232,A01271,WITHDRAWAL,219762.34,INR,2026-07-02 06:32:55,REF29785765234,L02482,L00175,IMPS,Service payment,SRC030,0.88,EV03287,2024-04-17 15:47:01
TX000184,A00967,A00002,WITHDRAWAL,26362.42,INR,2025-02-21 08:50:35,REF89673497309,L00688,L00086,UPI,Service payment,SRC021,0.88,EV02030,2026-06-13 17:02:12
TX000185,A00551,A01220,CASH,511036.69,INR,2024-08-22 06:55:50,REF22987131346,L01329,L02374,IMPS,Cash deposit,SRC011,0.86,EV04443,2025-08-07 16:47:47
TX000186,A00541,A00318,PAYMENT,115683.95,INR,2025-07-01 22:38:31,REF84708943579,L00256,L02491,UPI,Personal transfer,SRC021,0.97,EV00126,2025-01-31 14:03:22
TX000187,A00629,A00026,CASH,113957.75,INR,2026-06-13 07:41:06,REF18240022180,L02496,L01895,IMPS,Service payment,SRC030,0.83,EV01073,2024-07-03 06:00:53
TX000188,A01060,A01158,TRANSFER,728343.4,INR,2026-07-06 13:36:47,REF36700665465,L00122,L00351,ATM,Vendor payment,SRC024,0.9,EV04564,2024-08-30 10:32:06
TX000189,A00651,A01235,DEPOSIT,617752.38,INR,2026-08-24 23:05:44,REF78329425751,L00341,L01602,UPI,Cash deposit,SRC002,0.96,EV04172,2025-01-03 13:38:22
TX000190,A00671,A01006,CASH,337070.62,INR,2024-10-24 06:28:06,REF37470640538,L01551,L00137,ATM,Refund,SRC004,0.89,EV01104,2025-01-11 16:05:14
TX000191,A00230,A00570,WITHDRAWAL,613908.18,INR,2025-12-14 02:29:45,REF87200887142,L01729,L01618,NEFT,Vendor payment,SRC007,0.87,EV00032,2024-08-25 19:42:45
TX000192,A00440,A00494,PAYMENT,539109.67,INR,2026-02-06 06:48:21,REF66378569318,L02011,L01284,RTGS,Vendor payment,SRC022,0.85,EV01879,2024-10-19 18:52:07
TX000193,A00258,A00709,TRANSFER,140136.57,INR,2026-07-28 13:14:18,REF37373509094,L00938,L01222,UPI,Service payment,SRC018,0.87,EV04541,2025-05-15 06:33:05
TX000194,A00781,A01255,CASH,665643.88,INR,2026-06-27 10:09:33,REF84908348675,L01162,L02289,CASH,Refund,SRC008,0.86,EV01050,2024-09-10 21:44:01
TX000195,A01151,A00384,CASH,413361.66,INR,2025-06-14 01:42:10,REF22079992372,L00944,L00417,CASH,Cash deposit,SRC011,0.91,EV03893,2024-05-24 18:40:09
TX000196,A00971,A01191,CASH,658590.89,INR,2024-08-23 08:26:01,REF39075230448,L01501,L02060,RTGS,Vendor payment,SRC015,0.88,EV02221,2025-08-17 20:46:08
TX000197,A00177,A00927,WITHDRAWAL,193907.84,INR,2025-03-10 00:18:11,REF19109883249,L00921,L01796,RTGS,Cash deposit,SRC028,0.92,EV04693,2025-12-08 03:41:32
TX000198,A00271,A00126,DEPOSIT,689837.76,INR,2026-03-11 10:35:55,REF93011265964,L01887,L01442,UPI,Service payment,SRC009,0.92,EV00196,2025-04-06 08:18:24
TX000199,A00874,A00880,DEPOSIT,300137.96,INR,2026-02-01 12:59:30,REF67197590769,L01082,L01830,CASH,Invoice payment,SRC006,0.94,EV02228,2026-06-02 08:20:41
TX000200,A00132,A00145,CASH,421342.81,INR,2025-10-14 20:10:16,REF66323810615,L01287,L00161,NEFT,Vendor payment,SRC017,0.84,EV02769,2026-01-28 11:07:58
TX000201,A00980,A00575,DEPOSIT,702990.94,INR,2024-12-02 11:04:51,REF54901738662,L02434,L00763,IMPS,Vendor payment,SRC014,0.9,EV02986,2024-08-25 13:53:39
TX000202,A00472,A00849,PAYMENT,164545.76,INR,2025-01-28 01:35:33,REF23331569360,L00099,L01665,UPI,Personal transfer,SRC021,0.92,EV00250,2025-12-12 02:33:48
TX000203,A00301,A00824,WITHDRAWAL,563230.81,INR,2025-08-13 14:25:13,REF74682628647,L02285,L01059,RTGS,Cash deposit,SRC012,0.83,EV03168,2025-06-05 11:02:16
TX000204,A00596,A00454,CASH,24878.14,INR,2025-10-05 23:50:33,REF76590823341,L01340,L02487,ATM,Refund,SRC012,0.94,EV04689,2024-12-27 21:07:04
TX000205,A00788,A00294,DEPOSIT,450092.21,INR,2024-10-03 11:48:28,REF92627188213,L02439,L00799,UPI,Service payment,SRC018,0.95,EV00311,2026-07-15 05:48:30
TX000206,A00436,A00775,CASH,566907.58,INR,2024-12-08 21:30:17,REF84943235276,L01720,L01780,IMPS,Vendor payment,SRC015,0.93,EV01790,2024-11-28 12:05:54
TX000207,A00205,A01006,PAYMENT,471976.91,INR,2024-03-06 11:23:54,REF80963218458,L01703,L00955,ATM,Cash deposit,SRC007,0.83,EV01981,2026-04-22 10:27:00
TX000208,A00540,A01034,TRANSFER,596536.75,INR,2026-03-15 19:51:15,REF36052978790,L01491,L00467,IMPS,Invoice payment,SRC008,0.89,EV02747,2024-10-27 01:13:13
TX000209,A00056,A00154,PAYMENT,128664.2,INR,2026-08-09 02:11:10,REF81203282244,L02477,L00432,ATM,Cash deposit,SRC017,0.91,EV04361,2024-01-18 13:27:50
TX000210,A00784,A01184,WITHDRAWAL,608328.1,INR,2025-05-14 20:30:11,REF14923080651,L00896,L01068,NEFT,Service payment,SRC028,0.94,EV00766,2024-09-11 19:37:51
TX000211,A00583,A00376,PAYMENT,574683.77,INR,2024-06-06 03:19:10,REF55500008837,L02396,L00294,RTGS,Refund,SRC016,0.94,EV01245,2025-01-24 04:17:07
TX000212,A01083,A00225,WITHDRAWAL,636194.83,INR,2024-11-16 02:31:17,REF45308080821,L01325,L02253,NEFT,Refund,SRC016,0.95,EV01516,2025-07-22 14:30:14
TX000213,A00936,A00943,TRANSFER,389821.91,INR,2026-06-06 21:08:58,REF19166106892,L02496,L02370,UPI,Refund,SRC016,0.94,EV02486,2026-06-23 04:19:44
TX000214,A00419,A01021,PAYMENT,36615.19,INR,2024-06-28 11:10:47,REF39858661277,L01869,L00560,RTGS,Vendor payment,SRC024,0.96,EV00434,2024-03-05 20:11:50
TX000215,A00748,A00983,TRANSFER,80523.0,INR,2024-06-13 10:49:52,REF72376774030,L00144,L00338,CASH,Personal transfer,SRC026,0.93,EV01298,2026-07-29 23:51:03
TX000216,A01129,A00928,DEPOSIT,608389.2,INR,2026-05-14 02:15:58,REF56300281805,L00831,L01516,CASH,Vendor payment,SRC029,0.94,EV04602,2025-05-06 22:20:45
TX000217,A00626,A00887,DEPOSIT,258614.0,INR,2025-12-09 11:51:15,REF92903942578,L01361,L01612,CASH,Vendor payment,SRC012,0.92,EV00960,2024-01-06 04:39:49
TX000218,A00597,A00525,PAYMENT,256207.64,INR,2024-07-27 08:11:31,REF66648678330,L01527,L00252,CASH,Personal transfer,SRC017,0.89,EV03282,2025-11-14 03:25:44
TX000219,A00039,A00402,PAYMENT,83275.95,INR,2026-05-21 23:32:18,REF74081867099,L00410,L01777,IMPS,Personal transfer,SRC029,0.95,EV00608,2024-05-27 04:48:27
TX000220,A00057,A00010,WITHDRAWAL,486289.43,INR,2024-05-06 14:47:00,REF11126249896,L01598,L00946,CASH,Cash deposit,SRC009,0.86,EV00972,2025-12-30 03:54:22
TX000221,A01070,A01007,PAYMENT,350817.71,INR,2025-12-01 13:50:16,REF65301424044,L01651,L00512,ATM,Personal transfer,SRC011,0.97,EV03477,2025-06-09 02:15:18
TX000222,A00485,A00032,TRANSFER,456172.89,INR,2025-09-29 07:35:15,REF64411110898,L00018,L00237,NEFT,Refund,SRC006,0.95,EV02301,2025-07-22 13:29:58
TX000223,A00200,A01068,TRANSFER,730662.59,INR,2026-05-13 14:37:34,REF91893399384,L00299,L01461,IMPS,Cash deposit,SRC015,0.97,EV01279,2026-03-24 14:05:11
TX000224,A00970,A00569,CASH,583952.94,INR,2025-01-27 09:31:34,REF29841017475,L01656,L02229,RTGS,Personal transfer,SRC004,0.85,EV01166,2025-07-28 05:03:35
TX000225,A01069,A01264,WITHDRAWAL,292819.73,INR,2024-03-31 04:16:34,REF15931760903,L01326,L00405,ATM,Cash deposit,SRC009,0.91,EV01911,2025-05-23 11:23:34
TX000226,A00937,A01280,DEPOSIT,24890.21,INR,2025-05-26 14:17:31,REF98802394721,L01331,L01949,RTGS,Invoice payment,SRC020,0.87,EV03919,2026-07-30 01:58:37
TX000227,A00215,A00596,TRANSFER,400185.65,INR,2026-05-11 19:18:46,REF74286217762,L00359,L01870,NEFT,Vendor payment,SRC003,0.92,EV03980,2025-08-24 06:45:23
TX000228,A00746,A01140,CASH,165989.93,INR,2024-08-31 15:44:01,REF73720942425,L00872,L01719,CASH,Refund,SRC020,0.99,EV03981,2025-01-05 21:03:58
TX000229,A00932,A00297,PAYMENT,161400.69,INR,2025-01-21 07:34:53,REF63157949328,L00222,L01314,NEFT,Vendor payment,SRC021,0.87,EV02971,2026-05-13 18:04:54
TX000230,A00176,A00657,CASH,127231.87,INR,2024-06-29 19:32:27,REF33929282137,L01558,L01245,ATM,Cash deposit,SRC028,0.97,EV02359,2024-08-31 14:52:20
TX000231,A00796,A00841,TRANSFER,569103.13,INR,2024-05-03 01:20:11,REF75160955666,L00881,L01977,UPI,Invoice payment,SRC012,0.89,EV01136,2024-06-03 22:35:34
TX000232,A00416,A01218,TRANSFER,577386.91,INR,2026-08-19 06:21:37,REF94468021572,L00880,L02195,UPI,Cash deposit,SRC002,0.86,EV02348,2024-10-07 13:55:53
TX000233,A01232,A01085,CASH,211474.95,INR,2024-02-25 11:24:06,REF29857095260,L02354,L00299,UPI,Vendor payment,SRC013,0.98,EV02458,2026-06-20 22:39:49
TX000234,A01087,A00797,CASH,352923.61,INR,2025-11-12 21:55:18,REF33150764779,L02386,L00984,ATM,Refund,SRC028,0.89,EV03240,2025-05-15 05:14:54
TX000235,A00079,A00373,DEPOSIT,455717.29,INR,2026-05-05 01:23:58,REF20849234756,L00932,L02428,ATM,Personal transfer,SRC012,0.86,EV04186,2024-10-08 02:26:12
TX000236,A00168,A00582,DEPOSIT,579590.87,INR,2024-09-09 01:34:05,REF97712379402,L00476,L00433,NEFT,Service payment,SRC015,0.91,EV04963,2026-04-11 22:33:23
TX000237,A00415,A01187,CASH,220766.31,INR,2025-09-22 09:40:07,REF55169455650,L01879,L02444,RTGS,Cash deposit,SRC002,0.84,EV00387,2026-03-03 09:02:23
TX000238,A00113,A00830,WITHDRAWAL,706795.77,INR,2024-05-22 21:23:00,REF98150040306,L00673,L00566,CASH,Personal transfer,SRC002,0.91,EV01783,2024-01-14 07:12:42
TX000239,A00815,A00894,DEPOSIT,222830.67,INR,2024-06-13 13:29:57,REF64492179887,L01183,L00474,IMPS,Refund,SRC009,0.96,EV00541,2025-03-06 23:57:41
TX000240,A00736,A00145,WITHDRAWAL,81858.99,INR,2026-03-24 15:22:20,REF41426914180,L01206,L01272,RTGS,Invoice payment,SRC010,0.93,EV01716,2025-04-15 20:42:11
TX000241,A01224,A00980,WITHDRAWAL,731012.02,INR,2024-09-10 03:57:44,REF47612089589,L01830,L00788,IMPS,Refund,SRC026,0.96,EV02981,2025-05-09 07:00:41
TX000242,A00782,A01044,PAYMENT,375014.33,INR,2026-04-30 08:17:15,REF35493676941,L02118,L00104,ATM,Vendor payment,SRC015,0.95,EV00196,2025-12-09 20:04:44
TX000243,A00095,A00952,TRANSFER,111050.68,INR,2026-08-21 19:37:37,REF80701698487,L02396,L01115,UPI,Cash deposit,SRC029,0.91,EV03208,2024-03-24 00:29:43
TX000244,A01086,A00358,DEPOSIT,170224.38,INR,2024-01-22 16:10:19,REF47017234412,L01512,L01878,NEFT,Vendor payment,SRC026,0.95,EV02647,2025-12-25 03:01:51
TX000245,A01189,A00426,CASH,432805.93,INR,2025-07-11 00:31:23,REF84308552890,L01473,L00992,CASH,Service payment,SRC009,0.87,EV02121,2025-06-11 04:51:32
TX000246,A00950,A00742,WITHDRAWAL,457979.57,INR,2026-07-15 06:46:37,REF36777348596,L00418,L02072,CASH,Personal transfer,SRC015,0.92,EV02745,2024-06-26 16:02:27
TX000247,A00319,A01180,TRANSFER,60261.01,INR,2025-05-08 05:00:15,REF43110839545,L01687,L00398,ATM,Invoice payment,SRC030,0.95,EV04572,2026-03-31 17:22:39
TX000248,A00067,A00976,TRANSFER,191426.03,INR,2024-08-08 08:06:59,REF24561386727,L01946,L00214,ATM,Refund,SRC002,0.97,EV04013,2024-06-06 22:22:24
TX000249,A00247,A00095,TRANSFER,395255.55,INR,2025-12-04 20:25:40,REF28505757775,L02264,L00878,NEFT,Personal transfer,SRC019,0.85,EV03383,2024-02-22 03:34:05
TX000250,A00600,A00311,PAYMENT,483144.84,INR,2025-08-26 12:11:04,REF16165776260,L01837,L00093,ATM,Service payment,SRC029,0.91,EV03430,2025-10-05 06:38:57
TX000251,A00691,A00296,DEPOSIT,662558.05,INR,2026-05-22 23:29:26,REF29389462406,L00284,L02005,UPI,Refund,SRC023,0.86,EV02733,2026-01-04 12:53:32
TX000252,A00172,A00887,DEPOSIT,72535.41,INR,2026-02-10 02:51:42,REF65667056514,L02110,L00927,IMPS,Vendor payment,SRC024,0.98,EV04703,2026-05-29 07:47:46
TX000253,A00411,A00216,CASH,618463.01,INR,2025-05-11 10:09:30,REF50939652615,L01883,L02281,UPI,Service payment,SRC012,0.83,EV02892,2024-08-14 10:05:12
TX000254,A01253,A00689,TRANSFER,749022.09,INR,2026-07-15 11:58:54,REF19343788979,L02294,L00946,IMPS,Invoice payment,SRC018,0.87,EV02711,2024-12-23 07:38:41
TX000255,A01196,A01033,PAYMENT,85038.26,INR,2026-03-08 09:35:20,REF61232835623,L02156,L02285,CASH,Invoice payment,SRC003,0.94,EV01754,2025-11-01 14:33:21
TX000256,A01088,A00640,TRANSFER,544440.81,INR,2024-01-16 23:47:52,REF53695116605,L00179,L01076,NEFT,Invoice payment,SRC012,0.95,EV02326,2025-07-06 01:51:51
TX000257,A00919,A00868,TRANSFER,274311.44,INR,2024-04-12 12:22:11,REF57436672411,L02380,L01659,ATM,Invoice payment,SRC025,0.87,EV04457,2025-08-21 01:21:49
TX000258,A00850,A00803,CASH,637341.5,INR,2025-06-06 04:26:19,REF69527715051,L00620,L00666,ATM,Invoice payment,SRC025,0.94,EV04858,2026-04-03 02:28:37
TX000259,A00644,A00172,TRANSFER,399945.88,INR,2025-02-20 14:01:06,REF10021013265,L00343,L00575,RTGS,Refund,SRC011,0.82,EV02241,2025-06-30 10:06:21
TX000260,A00410,A00436,DEPOSIT,677261.87,INR,2025-09-08 22:27:18,REF26570004740,L01187,L02254,NEFT,Invoice payment,SRC018,0.94,EV02148,2024-02-24 20:10:04
TX000261,A00888,A00058,TRANSFER,251644.07,INR,2024-02-03 17:26:33,REF52235317121,L00489,L02170,CASH,Invoice payment,SRC027,0.89,EV01371,2025-06-03 22:11:30
TX000262,A00750,A00006,PAYMENT,669232.23,INR,2025-07-24 04:01:19,REF51117043597,L02364,L01653,RTGS,Refund,SRC012,0.88,EV01095,2025-12-30 21:14:42
TX000263,A00813,A00709,TRANSFER,223756.33,INR,2024-06-29 07:12:12,REF15312111810,L00483,L01330,IMPS,Cash deposit,SRC015,0.89,EV03639,2025-08-17 13:11:00
TX000264,A00677,A00546,CASH,297499.83,INR,2025-06-17 09:49:19,REF70392184804,L02159,L02097,UPI,Vendor payment,SRC007,0.86,EV04434,2024-06-24 23:17:16
TX000265,A00063,A01102,WITHDRAWAL,596262.68,INR,2026-03-06 05:05:10,REF75836666392,L01456,L01013,ATM,Invoice payment,SRC015,0.85,EV00606,2024-03-08 23:37:03
TX000266,A00064,A00103,PAYMENT,196221.23,INR,2026-04-23 04:33:03,REF67047293682,L02306,L01495,ATM,Refund,SRC023,0.82,EV00292,2024-11-28 03:42:23
TX000267,A01203,A00723,WITHDRAWAL,66847.24,INR,2025-12-01 11:35:42,REF80710111291,L02454,L00141,UPI,Personal transfer,SRC012,0.82,EV02483,2025-03-10 13:46:03
TX000268,A00020,A00211,WITHDRAWAL,211631.84,INR,2025-10-30 14:46:46,REF86327885043,L01296,L00554,CASH,Refund,SRC017,0.92,EV00094,2026-07-19 19:54:15
TX000269,A00195,A01272,WITHDRAWAL,318754.17,INR,2025-03-10 16:57:31,REF83341967667,L02472,L02078,CASH,Service payment,SRC021,0.98,EV02636,2024-12-05 06:28:59
TX000270,A00492,A00743,DEPOSIT,416074.47,INR,2024-05-14 10:20:02,REF31468750291,L01100,L00413,NEFT,Service payment,SRC007,0.92,EV04454,2024-07-31 01:11:55
TX000271,A00620,A00953,PAYMENT,320571.9,INR,2024-07-09 20:44:52,REF72589333770,L02110,L00773,NEFT,Refund,SRC027,0.92,EV04493,2026-07-30 13:39:31
TX000272,A00037,A00179,DEPOSIT,715671.02,INR,2024-02-29 01:20:56,REF66806720830,L02141,L00954,NEFT,Personal transfer,SRC003,0.94,EV04213,2024-01-18 23:37:33
TX000273,A00432,A00268,WITHDRAWAL,505234.16,INR,2024-12-18 11:49:21,REF45764448869,L00493,L00736,RTGS,Personal transfer,SRC023,0.92,EV01344,2026-04-28 03:00:44
TX000274,A00278,A00951,CASH,250275.62,INR,2024-09-22 11:28:27,REF77660886033,L01026,L01856,NEFT,Personal transfer,SRC006,0.87,EV02231,2026-05-20 19:52:01
TX000275,A00545,A00353,DEPOSIT,83840.05,INR,2025-05-07 15:26:08,REF72962899947,L01042,L01624,ATM,Vendor payment,SRC006,0.91,EV02211,2024-11-09 03:21:42
TX000276,A00235,A01162,DEPOSIT,140083.3,INR,2024-01-10 10:31:31,REF54741103482,L00236,L01160,CASH,Refund,SRC021,0.83,EV02134,2025-11-28 17:39:39
TX000277,A00272,A00239,TRANSFER,287191.24,INR,2025-10-19 23:12:02,REF44011448689,L00274,L00549,NEFT,Vendor payment,SRC008,0.9,EV01643,2024-02-27 00:29:59
TX000278,A00612,A00886,WITHDRAWAL,178428.21,INR,2025-12-27 03:23:55,REF31345841989,L00664,L01910,RTGS,Vendor payment,SRC028,0.95,EV04421,2024-09-28 06:05:46
TX000279,A00747,A00349,DEPOSIT,283832.03,INR,2025-10-28 23:42:02,REF67752218270,L00211,L01668,CASH,Service payment,SRC003,0.86,EV02630,2024-06-08 05:43:20
TX000280,A01230,A00926,WITHDRAWAL,193842.56,INR,2024-08-08 13:38:36,REF18504843023,L01246,L02004,CASH,Refund,SRC003,0.9,EV03824,2025-02-02 11:21:15
TX000281,A00174,A00974,WITHDRAWAL,464790.77,INR,2026-07-12 19:05:43,REF69553603621,L00791,L00673,CASH,Refund,SRC022,0.9,EV03012,2026-04-23 14:20:46
TX000282,A00103,A01136,PAYMENT,725041.4,INR,2026-06-10 21:27:28,REF59531079710,L01944,L00804,CASH,Service payment,SRC010,0.89,EV04210,2024-08-16 00:46:48
TX000283,A00451,A00991,CASH,324906.58,INR,2026-03-01 14:09:25,REF85210860586,L02367,L01162,UPI,Refund,SRC027,0.97,EV01641,2026-08-14 07:01:50
TX000284,A00423,A00324,TRANSFER,7641.18,INR,2024-04-09 01:00:06,REF72646555334,L00116,L02371,NEFT,Service payment,SRC012,0.93,EV01633,2025-05-11 16:41:25
TX000285,A00897,A00683,DEPOSIT,204044.38,INR,2025-07-15 01:02:19,REF71726621687,L00041,L01318,IMPS,Cash deposit,SRC009,0.99,EV03586,2024-09-22 16:29:25
TX000286,A00571,A00689,TRANSFER,87728.25,INR,2026-05-18 21:47:41,REF47820605392,L02154,L01011,UPI,Cash deposit,SRC005,0.82,EV00038,2024-10-27 00:50:43
TX000287,A01090,A01262,PAYMENT,71557.64,INR,2025-10-19 21:29:54,REF52665262326,L00914,L01142,NEFT,Vendor payment,SRC007,0.95,EV02424,2026-08-11 12:45:19
TX000288,A01006,A00751,DEPOSIT,486373.85,INR,2024-08-04 12:44:19,REF97466665866,L00571,L01267,RTGS,Invoice payment,SRC028,0.9,EV03521,2025-06-02 06:02:09
TX000289,A00788,A01008,CASH,439538.8,INR,2026-08-02 04:28:16,REF62103788003,L00774,L02495,NEFT,Service payment,SRC010,0.91,EV02709,2026-02-15 00:15:18
TX000290,A00031,A00092,CASH,699267.84,INR,2025-10-25 15:37:35,REF95942066776,L01086,L01510,CASH,Invoice payment,SRC017,0.86,EV04480,2024-11-20 01:02:41
TX000291,A00901,A00222,CASH,302940.27,INR,2025-01-12 01:40:05,REF72958846382,L02139,L00632,UPI,Refund,SRC015,0.91,EV04928,2026-03-16 16:19:59
TX000292,A00907,A00245,WITHDRAWAL,660184.45,INR,2024-07-19 11:55:50,REF76270726637,L00496,L01124,ATM,Invoice payment,SRC001,0.89,EV04940,2025-10-18 21:59:58
TX000293,A00603,A00588,TRANSFER,611302.19,INR,2025-08-13 13:42:26,REF94838592041,L01078,L02454,IMPS,Service payment,SRC019,0.93,EV00551,2026-08-01 19:45:43
TX000294,A00808,A00912,CASH,644357.73,INR,2025-08-31 16:14:51,REF54141636603,L01678,L02166,RTGS,Vendor payment,SRC019,0.85,EV01189,2025-05-22 23:49:24
TX000295,A00122,A00754,TRANSFER,311347.64,INR,2024-11-14 16:50:40,REF45206229013,L01075,L01930,NEFT,Service payment,SRC025,0.87,EV03952,2024-07-22 05:15:15
