communication_id,source_phone_id,target_phone_id,communication_type,timestamp,duration_seconds,cell_tower_source,cell_tower_target,communication_direction,message_id_hash,source_id,confidence_score,evidence_id,created_at
COM000159,PH01660,PH02924,SMS,2025-01-12 16:52:37,,TWR0372,TWR0333,OUTBOUND,MSG577829873,SRC001,0.98,EV00440,2024-03-27 18:37:05
COM000160,PH03737,PH04413,SMS,2025-02-01 13:20:21,,TWR0172,TWR0169,INBOUND,MSG182968948,SRC007,0.92,EV03330,2024-03-12 13:34:17
COM000161,PH03140,PH02642,CALL,2025-11-11 11:55:25,1323,TWR0005,TWR0001,OUTBOUND,MSG537135981,SRC019,0.88,EV04265,2025-04-28 12:39:33
COM000162,PH00403,PH03332,SMS,2024-03-31 12:10:18,,TWR0062,TWR0097,OUTBOUND,MSG574037580,SRC026,0.94,EV02839,2024-06-04 11:23:04
COM000163,PH00508,PH02053,SMS,2026-04-07 04:33:28,,TWR0258,TWR0318,OUTBOUND,MSG810007855,SRC027,0.9,EV03544,2024-10-09 05:11:52
COM000164,PH03945,PH01760,SMS,2024-06-01 12:32:36,,TWR0280,TWR0380,INBOUND,MSG977633092,SRC012,0.9,EV03268,2024-10-15 10:43:41
COM000165,PH02532,PH04101,EMAIL,2025-05-07 09:34:26,,TWR0009,TWR0015,INBOUND,MSG122714564,SRC008,0.87,EV00929,2024-07-08 09:15:57
COM000166,PH04044,PH03766,CALL,2024-02-18 06:46:49,1685,TWR0391,TWR0101,INBOUND,MSG330903401,SRC003,0.89,EV00441,2024-10-09 07:58:22
COM000167,PH02534,PH02215,CALL,2024-09-25 14:57:59,1698,TWR0120,TWR0123,INBOUND,MSG633492147,SRC010,0.87,EV01276,2024-10-28 05:10:40
COM000168,PH01743,PH04176,CALL,2026-06-19 14:37:41,203,TWR0302,TWR0278,INBOUND,MSG378306717,SRC001,0.93,EV02202,2026-07-02 08:19:45
COM000169,PH04060,PH01682,EMAIL,2024-12-20 10:23:05,,TWR0215,TWR0272,OUTBOUND,MSG448478718,SRC028,0.99,EV00225,2025-08-31 05:24:48
COM000170,PH02568,PH03168,SMS,2026-05-28 16:45:23,,TWR0348,TWR0226,INBOUND,MSG341318510,SRC007,0.87,EV03883,2025-08-10 15:54:46
COM000171,PH03085,PH00483,EMAIL,2025-06-05 22:43:09,,TWR0374,TWR0213,INBOUND,MSG581348132,SRC029,0.86,EV00062,2026-08-06 06:32:08
COM000172,PH01482,PH04489,EMAIL,2024-06-04 02:29:31,,TWR0100,TWR0173,INBOUND,MSG422878329,SRC007,0.97,EV01644,2024-01-19 03:26:48
COM000173,PH01029,PH01128,SMS,2024-04-23 01:53:29,,TWR0022,TWR0002,OUTBOUND,MSG613092408,SRC019,0.87,EV03447,2026-07-06 21:24:37
COM000174,PH03137,PH03536,EMAIL,2025-09-05 14:58:53,,TWR0317,TWR0171,OUTBOUND,MSG903982994,SRC011,0.98,EV00120,2024-09-16 22:37:55
COM000175,PH01432,PH02768,SMS,2026-03-02 15:23:49,,TWR0319,TWR0054,OUTBOUND,MSG584114193,SRC016,0.83,EV03199,2026-06-15 22:33:23
COM000176,PH00014,PH02780,CALL,2024-09-28 13:39:57,880,TWR0095,TWR0350,OUTBOUND,MSG155104448,SRC004,0.83,EV01731,2024-10-01 18:09:42
COM000177,PH02420,PH00729,EMAIL,2024-04-18 22:14:41,,TWR0016,TWR0138,INBOUND,MSG528065926,SRC008,0.86,EV01595,2026-06-18 18:29:14
COM000178,PH00324,PH03907,CALL,2024-09-12 17:25:47,1320,TWR0100,TWR0234,OUTBOUND,MSG244712135,SRC015,0.95,EV02523,2025-10-21 17:58:03
COM000179,PH01226,PH02356,SMS,2026-05-20 04:04:58,,TWR0330,TWR0371,OUTBOUND,MSG631262537,SRC014,0.88,EV01865,2024-08-28 13:26:17
COM000180,PH02626,PH03651,CALL,2026-06-07 23:45:31,1185,TWR0178,TWR0111,INBOUND,MSG423574089,SRC030,0.83,EV02634,2025-07-05 21:12:05
COM000181,PH02633,PH00659,EMAIL,2024-01-10 08:45:48,,TWR0284,TWR0103,INBOUND,MSG941841908,SRC005,0.89,EV02967,2024-05-08 06:30:17
COM000182,PH00685,PH01937,EMAIL,2024-09-26 14:47:57,,TWR0143,TWR0172,OUTBOUND,MSG301689873,SRC012,0.95,EV01625,2026-02-25 15:15:47
COM000183,PH04490,PH00788,EMAIL,2025-08-31 05:06:17,,TWR0182,TWR0133,OUTBOUND,MSG683250510,SRC015,0.82,EV02140,2025-04-04 17:40:08
COM000184,PH00268,PH02490,SMS,2025-04-30 02:35:30,,TWR0346,TWR0286,INBOUND,MSG917061042,SRC007,0.93,EV00890,2024-01-15 09:23:41
COM000185,PH04351,PH03634,SMS,2025-03-23 16:27:00,,TWR0120,TWR0174,OUTBOUND,MSG931675124,SRC003,0.99,EV01161,2026-07-18 21:32:12
COM000186,PH02299,PH01019,SMS,2024-08-11 00:57:27,,TWR0234,TWR0191,OUTBOUND,MSG885733377,SRC021,0.98,EV01873,2024-03-13 17:21:10
COM000187,PH01206,PH01908,SMS,2025-12-06 15:31:43,,TWR0023,TWR0359,INBOUND,MSG553060806,SRC022,0.98,EV02068,2026-05-08 11:35:14
COM000188,PH00338,PH00370,EMAIL,2025-07-07 03:51:33,,TWR0093,TWR0342,INBOUND,MSG573053678,SRC005,0.89,EV00441,2026-04-08 00:24:15
COM000189,PH01332,PH02136,CALL,2026-06-26 23:29:44,1179,TWR0265,TWR0008,INBOUND,MSG852113402,SRC020,0.84,EV04790,2024-08-09 10:45:00
COM000190,PH02457,PH02504,CALL,2024-11-22 15:27:39,1726,TWR0049,TWR0317,INBOUND,MSG418738267,SRC025,0.95,EV02673,2024-10-24 18:56:13
COM000191,PH03269,PH00182,CALL,2026-06-04 12:43:29,1535,TWR0159,TWR0386,INBOUND,MSG637696867,SRC028,0.83,EV00520,2025-06-29 23:10:30
COM000192,PH02561,PH02866,SMS,2024-02-16 02:15:17,,TWR0355,TWR0382,OUTBOUND,MSG708315001,SRC005,0.91,EV04485,2024-10-05 20:02:39
COM000193,PH00407,PH03018,CALL,2025-08-02 06:36:40,613,TWR0132,TWR0100,OUTBOUND,MSG274935261,SRC016,0.99,EV01126,2025-11-25 21:25:09
COM000194,PH00382,PH00998,CALL,2026-07-08 20:20:18,760,TWR0274,TWR0354,INBOUND,MSG999804232,SRC008,0.9,EV01810,2025-12-27 15:02:18
COM000195,PH00421,PH04042,EMAIL,2024-10-03 23:20:39,,TWR0071,TWR0317,INBOUND,MSG487128737,SRC014,0.87,EV00467,2024-02-03 22:04:40
COM000196,PH02300,PH00366,SMS,2024-11-24 16:45:03,,TWR0171,TWR0181,INBOUND,MSG649952232,SRC028,0.81,EV01650,2024-04-29 20:08:55
COM000197,PH01893,PH03260,CALL,2025-05-06 09:26:27,1628,TWR0059,TWR0123,INBOUND,MSG535627016,SRC025,0.86,EV00576,2025-06-07 19:28:58
COM000198,PH02414,PH01704,CALL,2024-09-17 05:38:14,898,TWR0163,TWR0300,INBOUND,MSG157106408,SRC007,0.88,EV04588,2024-02-07 16:08:31
COM000199,PH03009,PH02525,EMAIL,2024-01-31 22:25:09,,TWR0270,TWR0219,OUTBOUND,MSG827838942,SRC011,0.87,EV03034,2024-05-29 18:40:59
COM000200,PH03216,PH04035,EMAIL,2025-01-14 07:17:18,,TWR0132,TWR0291,INBOUND,MSG359626943,SRC013,0.83,EV02811,2025-02-02 02:22:32
COM000201,PH03869,PH03646,CALL,2025-06-29 23:44:04,1657,TWR0108,TWR0252,OUTBOUND,MSG279688413,SRC023,0.82,EV01646,2024-04-27 05:52:17
COM000202,PH01000,PH01170,SMS,2025-05-20 15:03:52,,TWR0260,TWR0063,INBOUND,MSG362344304,SRC027,0.93,EV03412,2026-08-02 03:54:25
COM000203,PH03585,PH02501,EMAIL,2025-06-23 02:36:47,,TWR0041,TWR0225,INBOUND,MSG278198763,SRC024,0.92,EV00072,2025-03-28 22:51:19
COM000204,PH00771,PH03589,EMAIL,2025-05-15 15:55:48,,TWR0162,TWR0106,INBOUND,MSG693303058,SRC025,0.84,EV02925,2025-07-25 00:04:17
COM000205,PH00626,PH01605,EMAIL,2024-06-27 16:49:23,,TWR0392,TWR0032,OUTBOUND,MSG242960386,SRC015,0.8,EV00273,2025-07-14 21:15:33
COM000206,PH00292,PH03670,EMAIL,2024-10-02 07:24:22,,TWR0054,TWR0222,INBOUND,MSG386764855,SRC015,0.83,EV04764,2026-01-20 10:52:06
COM000207,PH00486,PH03039,CALL,2024-01-23 00:37:39,189,TWR0182,TWR0169,INBOUND,MSG658132128,SRC005,0.83,EV01361,2025-12-06 20:32:41
COM000208,PH03452,PH02503,CALL,2024-05-04 21:23:44,704,TWR0129,TWR0073,OUTBOUND,MSG951928018,SRC007,0.86,EV02767,2026-05-27 21:49:09
COM000209,PH03248,PH03794,SMS,2025-01-16 19:03:33,,TWR0179,TWR0252,INBOUND,MSG211225517,SRC019,0.97,EV01203,2024-11-08 19:53:24
COM000210,PH03116,PH01241,CALL,2025-01-30 04:34:33,821,TWR0229,TWR0339,INBOUND,MSG466109879,SRC025,0.82,EV03852,2026-04-19 19:49:29
COM000211,PH01352,PH03353,SMS,2024-03-20 23:01:13,,TWR0273,TWR0277,OUTBOUND,MSG827476258,SRC013,0.97,EV01531,2026-08-23 07:15:29
COM000212,PH02597,PH03795,SMS,2025-08-10 13:49:08,,TWR0069,TWR0162,INBOUND,MSG473182600,SRC019,0.98,EV00338,2024-01-10 20:23:46
COM000213,PH03099,PH03609,SMS,2024-02-29 21:14:48,,TWR0041,TWR0338,INBOUND,MSG367194405,SRC007,0.86,EV01590,2024-01-15 01:53:15
COM000214,PH02875,PH02378,CALL,2025-12-04 10:41:16,236,TWR0244,TWR0381,INBOUND,MSG936016641,SRC019,0.86,EV02209,2024-10-16 02:20:34
COM000215,PH03942,PH01470,SMS,2026-01-31 16:21:53,,TWR0375,TWR0350,INBOUND,MSG176137100,SRC018,0.96,EV00725,2024-03-04 22:39:18
COM000216,PH04325,PH00014,SMS,2025-06-11 19:47:13,,TWR0269,TWR0250,INBOUND,MSG328599922,SRC007,0.86,EV03853,2024-12-01 17:47:45
COM000217,PH03013,PH03702,CALL,2024-03-09 21:18:18,1384,TWR0037,TWR0106,INBOUND,MSG149494484,SRC012,0.82,EV00105,2026-08-06 04:37:28
COM000218,PH01599,PH04044,CALL,2026-05-24 10:38:46,537,TWR0004,TWR0368,INBOUND,MSG276614815,SRC010,0.86,EV04984,2026-02-21 02:43:14
COM000219,PH02020,PH03902,SMS,2025-02-15 14:15:38,,TWR0358,TWR0032,INBOUND,MSG903178899,SRC021,0.89,EV03748,2024-08-10 05:48:23
COM000220,PH04182,PH02826,CALL,2024-02-07 05:25:14,307,TWR0058,TWR0026,INBOUND,MSG339155022,SRC024,0.93,EV02092,2024-02-02 04:03:21
COM000221,PH01369,PH02953,SMS,2026-06-22 09:05:01,,TWR0052,TWR0308,INBOUND,MSG488059965,SRC026,0.84,EV00085,2025-12-04 09:30:22
COM000222,PH04214,PH03229,EMAIL,2024-11-14 00:30:03,,TWR0195,TWR0353,OUTBOUND,MSG164483246,SRC010,0.92,EV03595,2024-04-15 15:03:22
COM000223,PH03332,PH04492,EMAIL,2025-03-13 14:23:18,,TWR0205,TWR0220,INBOUND,MSG725951535,SRC015,0.85,EV04326,2026-06-28 09:44:13
COM000224,PH01054,PH00961,SMS,2024-11-04 14:06:31,,TWR0364,TWR0158,OUTBOUND,MSG105566217,SRC022,0.96,EV04551,2024-06-29 23:53:37
COM000225,PH00339,PH00435,SMS,2026-03-16 22:29:42,,TWR0104,TWR0246,OUTBOUND,MSG856492525,SRC030,0.84,EV04679,2025-07-13 21:40:15
COM000226,PH01871,PH01683,EMAIL,2026-05-11 13:48:04,,TWR0142,TWR0222,OUTBOUND,MSG640407814,SRC012,0.93,EV02311,2026-01-22 03:29:28
COM000227,PH01026,PH00096,EMAIL,2024-06-02 18:17:53,,TWR0022,TWR0212,INBOUND,MSG515566606,SRC014,0.81,EV03997,2024-04-17 11:33:22
COM000228,PH01006,PH01282,EMAIL,2024-09-10 14:10:41,,TWR0345,TWR0282,INBOUND,MSG330972214,SRC016,0.92,EV01861,2024-08-10 18:39:28
COM000229,PH03495,PH00365,SMS,2025-10-18 16:32:52,,TWR0142,TWR0213,INBOUND,MSG455019208,SRC013,0.98,EV01876,2024-05-19 15:45:26
COM000230,PH02006,PH04479,SMS,2024-08-08 14:09:22,,TWR0029,TWR0212,OUTBOUND,MSG301344129,SRC024,0.88,EV01371,2024-07-07 12:56:48
COM000231,PH01574,PH00847,EMAIL,2025-09-19 18:58:20,,TWR0376,TWR0120,INBOUND,MSG122874745,SRC022,0.97,EV00237,2026-02-28 06:00:29
COM000232,PH01247,PH00359,SMS,2026-03-04 10:55:33,,TWR0060,TWR0346,OUTBOUND,MSG485829049,SRC025,0.93,EV03461,2024-03-10 05:35:19
COM000233,PH02427,PH02853,SMS,2024-12-05 19:08:02,,TWR0045,TWR0191,OUTBOUND,MSG622605817,SRC002,0.94,EV03646,2025-07-11 16:06:18
COM000234,PH02446,PH02932,EMAIL,2025-04-20 08:50:00,,TWR0397,TWR0230,OUTBOUND,MSG244521583,SRC029,0.83,EV03808,2026-07-21 05:34:05
COM000235,PH00052,PH00723,CALL,2025-12-18 11:18:31,1730,TWR0172,TWR0180,OUTBOUND,MSG806336678,SRC006,0.93,EV00176,2025-10-04 02:10:02
COM000236,PH01947,PH03612,SMS,2026-07-09 23:03:48,,TWR0365,TWR0338,INBOUND,MSG861031048,SRC013,0.96,EV01505,2025-12-25 20:18:18
COM000237,PH01555,PH01674,SMS,2025-05-05 22:14:40,,TWR0158,TWR0311,OUTBOUND,MSG954245344,SRC002,0.88,EV00230,2025-08-19 08:44:51
COM000238,PH01365,PH00393,SMS,2024-03-18 15:26:24,,TWR0084,TWR0203,OUTBOUND,MSG639104866,SRC029,0.97,EV04313,2024-10-20 13:31:59
COM000239,PH01554,PH02255,CALL,2024-03-17 23:13:11,1680,TWR0202,TWR0306,OUTBOUND,MSG879832968,SRC018,0.81,EV00289,2026-06-19 13:20:46
COM000240,PH01919,PH02128,SMS,2024-09-12 21:06:15,,TWR0088,TWR0221,OUTBOUND,MSG541071704,SRC011,0.94,EV03548,2025-03-11 01:34:08
COM000241,PH02802,PH02410,SMS,2024-09-13 08:13:11,,TWR0247,TWR0338,OUTBOUND,MSG724814261,SRC026,0.81,EV00583,2024-08-31 16:57:56
COM000242,PH03237,PH02686,CALL,2024-12-19 19:02:25,1620,TWR0392,TWR0139,OUTBOUND,MSG246237729,SRC021,0.86,EV03982,2024-11-08 12:05:16
COM000243,PH00685,PH00254,SMS,2025-04-28 19:54:41,,TWR0284,TWR0265,OUTBOUND,MSG861262646,SRC012,0.92,EV04611,2025-03-14 10:23:55
COM000244,PH02403,PH01319,CALL,2025-04-20 17:16:25,1012,TWR0011,TWR0332,INBOUND,MSG471846818,SRC016,0.99,EV03126,2024-12-14 05:15:18
COM000245,PH03509,PH02807,SMS,2026-03-04 01:43:54,,TWR0210,TWR0050,INBOUND,MSG809458202,SRC019,0.98,EV01319,2024-09-02 13:13:50
COM000246,PH02786,PH01707,SMS,2024-10-15 18:10:49,,TWR0256,TWR0123,INBOUND,MSG416410257,SRC025,0.9,EV01737,2025-06-21 01:28:59
COM000247,PH00974,PH03261,EMAIL,2026-03-17 16:35:37,,TWR0340,TWR0225,INBOUND,MSG666318289,SRC011,0.89,EV00682,2024-01-29 08:35:44
COM000248,PH00215,PH02207,SMS,2024-10-10 19:08:27,,TWR0388,TWR0397,INBOUND,MSG907326408,SRC026,0.82,EV00676,2024-08-02 06:56:46
COM000249,PH01149,PH02095,EMAIL,2026-06-17 11:23:48,,TWR0164,TWR0226,INBOUND,MSG179582682,SRC017,0.99,EV02759,2026-08-14 20:04:18
COM000250,PH02139,PH01856,SMS,2025-07-02 11:53:08,,TWR0211,TWR0269,OUTBOUND,MSG424338901,SRC014,0.85,EV04353,2024-09-16 12:15:58
COM000251,PH04390,PH00622,CALL,2026-08-28 12:54:15,415,TWR0271,TWR0380,INBOUND,MSG823500044,SRC002,0.82,EV02554,2024-07-30 06:35:50
COM000252,PH02302,PH01634,CALL,2026-07-16 14:08:11,1110,TWR0021,TWR0149,OUTBOUND,MSG613927571,SRC027,0.84,EV01149,2026-02-04 10:25:44
COM000253,PH00436,PH02672,EMAIL,2025-12-14 01:13:31,,TWR0198,TWR0045,OUTBOUND,MSG379989231,SRC015,0.96,EV02320,2026-05-11 04:59:37
COM000254,PH00498,PH04329,EMAIL,2025-03-20 21:31:30,,TWR0225,TWR0091,INBOUND,MSG405696081,SRC016,0.96,EV03915,2026-04-03 07:11:30
COM000255,PH03430,PH01239,EMAIL,2025-11-02 08:14:14,,TWR0393,TWR0385,INBOUND,MSG291450209,SRC022,0.83,EV03823,2025-04-28 14:26:36
COM000256,PH04371,PH00975,EMAIL,2026-06-13 18:43:14,,TWR0126,TWR0015,INBOUND,MSG228678831,SRC014,0.92,EV00377,2024-10-21 18:12:44
COM000257,PH00632,PH03509,CALL,2025-02-18 21:20:14,1297,TWR0168,TWR0190,OUTBOUND,MSG496977446,SRC015,0.86,EV00546,2025-01-17 09:12:32
COM000258,PH00352,PH00269,CALL,2026-01-26 03:47:20,1569,TWR0265,TWR0032,INBOUND,MSG876123946,SRC014,0.93,EV03390,2026-04-24 07:47:07
COM000259,PH03964,PH00055,EMAIL,2025-06-01 16:11:08,,TWR0201,TWR0142,INBOUND,MSG286693781,SRC027,0.96,EV01547,2024-07-01 20:10:15
COM000260,PH00607,PH04293,SMS,2024-09-13 01:08:36,,TWR0075,TWR0138,INBOUND,MSG801642776,SRC015,0.97,EV02517,2026-04-13 09:19:16
COM000261,PH03478,PH00541,CALL,2024-05-12 00:45:50,12,TWR0352,TWR0314,OUTBOUND,MSG381845739,SRC002,0.91,EV02464,2026-04-21 16:06:01
COM000262,PH02139,PH00916,CALL,2025-08-06 01:24:29,214,TWR0217,TWR0268,INBOUND,MSG985193645,SRC025,0.81,EV03070,2026-01-23 06:19:04
COM000263,PH04162,PH02788,EMAIL,2026-03-10 16:09:19,,TWR0259,TWR0294,OUTBOUND,MSG223299943,SRC010,0.82,EV02976,2026-05-12 09:05:38
COM000264,PH02303,PH03436,CALL,2024-12-08 06:08:32,1123,TWR0126,TWR0302,INBOUND,MSG370314119,SRC026,0.97,EV03674,2025-07-29 22:56:23
COM000265,PH01525,PH03514,CALL,2024-01-13 06:29:32,41,TWR0179,TWR0050,OUTBOUND,MSG789685610,SRC030,0.83,EV02411,2024-12-22 05:22:53
COM000266,PH02103,PH01088,SMS,2024-09-12 15:24:46,,TWR0112,TWR0316,OUTBOUND,MSG241853249,SRC025,0.9,EV00924,2025-01-17 03:24:14
COM000267,PH02269,PH03015,SMS,2024-11-18 10:13:56,,TWR0012,TWR0342,INBOUND,MSG519802563,SRC003,0.83,EV04746,2024-10-23 01:05:48
COM000268,PH04473,PH02774,SMS,2025-03-18 22:50:46,,TWR0290,TWR0196,OUTBOUND,MSG973392984,SRC017,0.98,EV03490,2026-04-09 05:26:07
COM000269,PH02900,PH00063,EMAIL,2026-02-19 21:00:27,,TWR0156,TWR0169,INBOUND,MSG225613469,SRC023,0.91,EV01089,2025-11-22 07:09:54
COM000270,PH01695,PH01061,CALL,2024-04-26 14:03:24,869,TWR0315,TWR0233,OUTBOUND,MSG706822440,SRC026,0.96,EV03481,2025-12-16 06:28:07
COM000271,PH03663,PH03338,EMAIL,2024-05-13 19:06:09,,TWR0049,TWR0101,INBOUND,MSG253692532,SRC012,0.96,EV04171,2024-08-15 10:30:52
COM000272,PH03347,PH02400,CALL,2025-04-28 11:56:04,1095,TWR0093,TWR0007,OUTBOUND,MSG234375328,SRC030,0.93,EV02208,2026-02-01 11:41:19
COM000273,PH02046,PH02961,SMS,2026-02-19 10:56:33,,TWR0015,TWR0056,OUTBOUND,MSG751127646,SRC014,0.83,EV02052,2026-07-10 19:12:39
COM000274,PH00731,PH02387,SMS,2024-02-09 18:12:02,,TWR0233,TWR0374,OUTBOUND,MSG878341280,SRC010,0.98,EV01630,2024-01-21 06:45:07
COM000275,PH00729,PH03382,EMAIL,2025-07-18 00:50:20,,TWR0071,TWR0257,INBOUND,MSG645375238,SRC006,0.9,EV03546,2025-08-10 22:55:29
COM000276,PH02382,PH01875,CALL,2025-08-27 14:13:35,118,TWR0215,TWR0109,INBOUND,MSG871804556,SRC020,0.93,EV01867,2025-12-13 21:02:56
COM000277,PH02207,PH01184,SMS,2024-10-08 23:27:04,,TWR0287,TWR0044,INBOUND,MSG538003481,SRC016,0.87,EV00753,2024-07-07 12:43:35
COM000278,PH01511,PH02318,CALL,2024-07-01 23:21:25,25,TWR0035,TWR0009,INBOUND,MSG297131637,SRC001,0.96,EV03215,2025-07-08 09:55:12
COM000279,PH02895,PH01937,EMAIL,2025-05-05 09:58:46,,TWR0028,TWR0394,OUTBOUND,MSG698597709,SRC017,0.81,EV01748,2024-03-24 14:38:45
COM000280,PH00851,PH03420,CALL,2024-06-29 20:05:16,120,TWR0067,TWR0242,INBOUND,MSG311059737,SRC023,0.89,EV02000,2024-04-12 17:27:20
COM000281,PH02723,PH01623,SMS,2024-10-25 10:02:06,,TWR0039,TWR0393,INBOUND,MSG654935538,SRC001,0.94,EV00228,2026-07-21 06:36:19
COM000282,PH01200,PH00064,SMS,2024-10-27 21:11:36,,TWR0300,TWR0074,OUTBOUND,MSG336124831,SRC023,0.95,EV03520,2025-04-17 08:50:14
COM000283,PH02765,PH00213,EMAIL,2026-06-26 05:27:17,,TWR0290,TWR0064,INBOUND,MSG314487477,SRC013,0.95,EV04415,2025-01-22 12:18:21
COM000284,PH00037,PH04129,CALL,2025-02-27 21:01:09,1786,TWR0164,TWR0314,OUTBOUND,MSG208820326,SRC013,0.82,EV01755,2024-12-07 04:53:36
COM000285,PH01430,PH01728,CALL,2025-10-31 23:15:46,117,TWR0136,TWR0024,INBOUND,MSG807260212,SRC028,0.84,EV01033,2024-02-28 16:43:51
COM000286,PH01433,PH00030,SMS,2025-12-04 01:50:12,,TWR0100,TWR0370,OUTBOUND,MSG240666836,SRC030,0.85,EV00153,2024-03-16 06:50:25
COM000287,PH04127,PH03269,EMAIL,2024-04-24 00:07:56,,TWR0289,TWR0324,INBOUND,MSG625625122,SRC013,0.88,EV03646,2026-02-07 15:04:24
COM000288,PH02810,PH02427,CALL,2026-03-21 22:52:24,1032,TWR0128,TWR0354,INBOUND,MSG301455516,SRC003,0.95,EV01151,2024-01-21 11:27:55
COM000289,PH01175,PH02207,EMAIL,2025-05-17 22:25:04,,TWR0088,TWR0176,INBOUND,MSG758170719,SRC026,0.93,EV01330,2025-05-21 17:39:56
COM000290,PH03834,PH04157,EMAIL,2024-09-20 11:31:41,,TWR0235,TWR0148,INBOUND,MSG116144572,SRC020,0.97,EV00831,2025-04-04 08:56:37
COM000291,PH02225,PH03157,EMAIL,2024-10-20 12:01:41,,TWR0030,TWR0367,OUTBOUND,MSG174970848,SRC005,0.84,EV01235,2025-02-14 20:51:34
COM000292,PH01083,PH03000,SMS,2026-08-26 07:04:35,,TWR0272,TWR0109,INBOUND,MSG463889186,SRC004,0.97,EV01396,2024-03-15 22:24:12
COM000293,PH01209,PH03682,SMS,2024-12-01 00:01:02,,TWR0375,TWR0375,OUTBOUND,MSG498980620,SRC005,0.98,EV00862,2024-01-31 22:15:50
COM000294,PH02255,PH03682,SMS,2025-05-10 16:24:22,,TWR0270,TWR0089,INBOUND,MSG341551624,SRC020,0.88,EV00229,2025-04-06 21:45:54
COM000295,PH02662,PH00674,SMS,2026-08-02 14:27:23,,TWR0037,TWR0273,OUTBOUND,MSG648522697,SRC008,0.9,EV02897,2024-09-20 21:52:14
COM000296,PH00285,PH04391,CALL,2025-10-02 15:33:50,859,TWR0343,TWR0112,INBOUND,MSG860386097,SRC024,0.9,EV00306,2026-08-01 19:34:43
COM000297,PH02901,PH02921,SMS,2025-04-09 08:29:50,,TWR0239,TWR0061,OUTBOUND,MSG570859163,SRC007,0.86,EV02436,2024-09-27 13:05:20
COM000298,PH00381,PH02501,CALL,2026-04-26 21:54:04,1721,TWR0398,TWR0037,INBOUND,MSG710707026,SRC030,0.89,EV04466,2024-01-11 09:31:01
COM000299,PH00096,PH00130,CALL,2024-12-01 00:44:26,688,TWR0265,TWR0006,OUTBOUND,MSG569484167,SRC018,0.85,EV02357,2025-09-26 00:39:10
COM000300,PH03748,PH04333,EMAIL,2024-06-21 08:43:56,,TWR0269,TWR0327,OUTBOUND,MSG733162995,SRC019,0.94,EV04228,2024-03-05 04:09:07
COM000301,PH00569,PH02303,CALL,2024-06-17 15:42:46,1793,TWR0145,TWR0340,OUTBOUND,MSG670734455,SRC019,0.84,EV03736,2024-03-06 18:13:05
COM000302,PH01464,PH03415,EMAIL,2024-06-09 21:18:29,,TWR0391,TWR0178,INBOUND,MSG146502295,SRC004,0.81,EV04900,2025-06-26 07:49:42
COM000303,PH02830,PH02877,CALL,2024-01-17 15:54:02,7,TWR0351,TWR0161,OUTBOUND,MSG167482562,SRC016,0.93,EV03067,2024-06-12 10:45:52
COM000304,PH02478,PH01593,SMS,2024-12-12 18:56:58,,TWR0329,TWR0237,OUTBOUND,MSG714261219,SRC009,0.9,EV03130,2024-05-01 04:19:04
COM000305,PH00471,PH02854,EMAIL,2025-07-19 17:15:56,,TWR0265,TWR0360,INBOUND,MSG752720049,SRC007,0.83,EV03703,2025-05-31 07:46:49
COM000306,PH04213,PH00849,CALL,2025-04-15 04:28:59,260,TWR0322,TWR0392,OUTBOUND,MSG895603202,SRC027,0.91,EV02902,2025-06-09 10:07:52
COM000307,PH01919,PH00506,SMS,2025-03-21 17:02:29,,TWR0007,TWR0100,INBOUND,MSG663178552,SRC021,0.93,EV03961,2024-03-19 14:33:25
COM000308,PH01451,PH00767,SMS,2025-11-04 17:01:04,,TWR0215,TWR0296,INBOUND,MSG806139833,SRC017,0.98,EV01968,2025-12-30 06:23:23
COM000309,PH00717,PH01042,CALL,2026-02-13 08:40:14,981,TWR0003,TWR0101,OUTBOUND,MSG456804374,SRC022,0.89,EV01202,2024-06-27 12:23:28
COM000310,PH00454,PH00728,SMS,2024-02-11 06:51:52,,TWR0154,TWR0026,OUTBOUND,MSG853657282,SRC011,0.91,EV02369,2025-02-09 14:27:01
COM000311,PH01812,PH00093,SMS,2024-08-05 10:09:42,,TWR0147,TWR0289,OUTBOUND,MSG492794763,SRC001,0.89,EV03938,2024-07-04 23:45:45
COM000312,PH01906,PH00861,EMAIL,2025-06-01 16:30:29,,TWR0105,TWR0201,OUTBOUND,MSG386227095,SRC003,0.92,EV01094,2024-05-02 01:16:25
COM000313,PH04423,PH04445,EMAIL,2026-07-05 12:42:51,,TWR0379,TWR0271,INBOUND,MSG590473684,SRC002,0.9,EV03102,2025-03-30 21:09:49
COM000314,PH04009,PH00284,SMS,2026-03-16 12:36:32,,TWR0011,TWR0368,OUTBOUND,MSG207818250,SRC022,0.91,EV03986,2025-05-23 05:02:50
COM000315,PH01484,PH02156,EMAIL,2024-08-20 17:29:05,,TWR0210,TWR0038,OUTBOUND,MSG983895198,SRC004,0.87,EV04094,2026-03-14 21:14:53
COM000316,PH01070,PH04459,EMAIL,2024-01-27 07:43:07,,TWR0063,TWR0055,OUTBOUND,MSG764302815,SRC006,0.86,EV00314,2026-06-29 13:36:42
COM000317,PH03798,PH04271,EMAIL,2026-03-07 02:34:24,,TWR0294,TWR0371,INBOUND,MSG680256134,SRC002,0.92,EV01359,2024-03-12 10:08:40
COM000318,PH02263,PH03254,SMS,2025-09-16 07:58:19,,TWR0044,TWR0100,INBOUND,MSG667516638,SRC030,0.86,EV00925,2025-01-06 19:21:45
