resolution_id,record_1_type,record_1_id,record_2_type,record_2_id,similarity_score,matching_features,resolution_result,resolution_method,confidence_score,verified,created_at
RES000168,ALIAS,AL000898,PERSON,P01527,0.9470,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8569,True,2025-03-24 05:55:32
RES000169,ALIAS,AL000346,PERSON,P00578,0.9480,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8792,True,2026-02-04 07:05:52
RES000170,ALIAS,AL000921,PERSON,P00934,0.9490,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8476,True,2025-01-02 17:48:43
RES000171,ALIAS,AL000475,PERSON,P00572,0.9500,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8934,True,2025-03-16 11:19:16
RES000172,ALIAS,AL000993,PERSON,P01835,0.9510,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9214,True,2026-02-27 06:35:24
RES000173,ALIAS,AL000338,PERSON,P00405,0.9520,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9122,True,2025-07-06 08:42:07
RES000174,ALIAS,AL001453,PERSON,P02123,0.9530,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9323,True,2026-09-04 20:23:43
RES000175,ALIAS,AL001255,PERSON,P01506,0.9540,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9070,True,2025-03-21 16:57:41
RES000176,ALIAS,AL001432,PERSON,P01456,0.9550,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8673,True,2025-08-15 09:48:50
RES000177,ALIAS,AL000297,PERSON,P00878,0.9560,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8435,True,2025-09-03 10:00:46
RES000178,ALIAS,AL000484,PERSON,P00930,0.9570,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9027,True,2025-09-14 16:15:01
RES000179,ALIAS,AL000692,PERSON,P00791,0.9580,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9274,True,2025-12-03 11:51:07
RES000180,ALIAS,AL004008,PERSON,P03732,0.9590,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9428,True,2025-08-19 22:49:31
RES000181,ALIAS,AL000017,PERSON,P00041,0.9600,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9206,True,2025-10-31 01:25:33
RES000182,ALIAS,AL004009,PERSON,P02164,0.9610,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9537,True,2026-08-08 19:51:13
RES000183,ALIAS,AL000081,PERSON,P00239,0.9620,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8410,True,2026-04-09 16:47:46
RES000184,ALIAS,AL000538,PERSON,P00769,0.9630,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9255,True,2025-04-26 07:37:47
RES000185,ALIAS,AL000088,PERSON,P01032,0.9640,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8764,True,2026-05-03 02:48:47
RES000186,ALIAS,AL000016,PERSON,P00084,0.9650,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9211,True,2025-12-19 18:06:30
RES000187,ALIAS,AL000105,PERSON,P00381,0.9660,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9254,True,2025-10-31 10:30:26
RES000188,ALIAS,AL001420,PERSON,P01628,0.9670,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8781,True,2025-01-28 00:31:20
RES000189,ALIAS,AL000362,PERSON,P00370,0.9680,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8426,True,2025-10-25 18:06:22
RES000190,ALIAS,AL000618,PERSON,P00842,0.9690,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9074,True,2026-01-22 07:36:53
RES000191,ALIAS,AL001050,PERSON,P01463,0.9700,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9112,True,2025-02-22 10:35:16
RES000192,ALIAS,AL004010,PERSON,P02018,0.9710,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8507,True,2025-04-22 12:29:08
RES000193,ALIAS,AL000830,PERSON,P00972,0.9720,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9497,True,2025-02-24 03:08:58
RES000194,ALIAS,AL001538,PERSON,P01589,0.9730,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8919,True,2025-07-25 11:41:27
RES000195,ALIAS,AL000126,PERSON,P00129,0.9740,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9010,True,2025-02-24 16:01:52
RES000196,ALIAS,AL000918,PERSON,P01459,0.9750,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9326,True,2025-09-19 00:22:32
RES000197,ALIAS,AL000348,PERSON,P00724,0.9760,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8439,True,2026-07-21 23:07:57
RES000198,ALIAS,AL000051,PERSON,P00495,0.9770,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8703,True,2026-06-29 11:01:08
RES000199,ALIAS,AL001464,PERSON,P01775,0.9780,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8754,True,2025-06-08 20:03:32
RES000200,ALIAS,AL000101,PERSON,P00389,0.9790,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8793,True,2025-11-09 00:36:49
RES000201,ALIAS,AL000858,PERSON,P01164,0.9400,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9099,True,2025-06-13 15:19:51
RES000202,ALIAS,AL000872,PERSON,P02159,0.9410,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9316,True,2025-08-20 01:34:02
RES000203,ALIAS,AL000498,PERSON,P00669,0.9420,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9369,True,2026-04-03 10:34:09
RES000204,ALIAS,AL001053,PERSON,P01109,0.9430,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8563,True,2025-03-22 04:11:34
RES000205,ALIAS,AL000372,PERSON,P00825,0.9440,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8954,True,2025-07-11 16:56:32
RES000206,ALIAS,AL000305,PERSON,P00515,0.9450,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8530,True,2025-11-04 13:31:39
RES000207,ALIAS,AL004011,PERSON,P01689,0.9460,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9209,True,2025-10-27 18:38:22
RES000208,ALIAS,AL001055,PERSON,P01924,0.9470,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9588,True,2025-01-14 09:20:13
RES000209,ALIAS,AL001270,PERSON,P01742,0.9480,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9160,True,2026-05-07 02:26:24
RES000210,ALIAS,AL004012,PERSON,P02365,0.9490,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9305,True,2025-07-11 14:06:32
RES000211,ALIAS,AL000027,PERSON,P00152,0.9500,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8558,True,2025-11-22 10:39:58
RES000212,ALIAS,AL000190,PERSON,P00565,0.9510,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8757,True,2026-06-29 16:37:46
RES000213,ALIAS,AL000535,PERSON,P01854,0.9520,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9236,True,2025-08-14 15:52:02
RES000214,ALIAS,AL000245,PERSON,P00489,0.9530,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8471,True,2026-07-17 02:13:26
RES000215,ALIAS,AL000086,PERSON,P00511,0.9540,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8724,True,2025-10-06 22:33:56
RES000216,ALIAS,AL000992,PERSON,P01267,0.9550,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9188,True,2025-07-17 01:59:20
RES000217,ALIAS,AL000031,PERSON,P02219,0.9560,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8880,True,2025-09-14 02:20:53
RES000218,ALIAS,AL001105,PERSON,P02384,0.9570,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9158,True,2025-03-09 11:22:29
RES000219,ALIAS,AL001182,PERSON,P01475,0.9580,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8558,True,2026-04-13 03:06:17
RES000220,ALIAS,AL000251,PERSON,P00388,0.9590,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9354,True,2025-07-21 04:59:37
RES000221,ALIAS,AL000448,PERSON,P00456,0.9600,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9021,True,2026-05-16 04:45:24
RES000222,ALIAS,AL000925,PERSON,P01036,0.9610,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9123,True,2026-06-20 10:48:35
RES000223,ALIAS,AL000690,PERSON,P01759,0.9620,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9477,True,2026-05-28 16:55:58
RES000224,ALIAS,AL001170,PERSON,P01891,0.9630,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8627,True,2025-06-07 02:52:01
RES000225,ALIAS,AL004013,PERSON,P02199,0.9640,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8488,True,2026-04-16 01:09:44
RES000226,ALIAS,AL004014,PERSON,P03391,0.9650,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8901,True,2025-03-15 14:46:07
RES000227,ALIAS,AL000266,PERSON,P00347,0.9660,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9135,True,2025-06-05 23:48:11
RES000228,ALIAS,AL000292,PERSON,P00460,0.9670,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8837,True,2025-11-28 03:10:15
RES000229,ALIAS,AL000539,PERSON,P00643,0.9680,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9047,True,2025-02-15 08:07:19
RES000230,ALIAS,AL000127,PERSON,P00742,0.9690,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9280,True,2025-03-20 05:43:10
RES000231,ALIAS,AL000187,PERSON,P02965,0.9700,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9320,True,2026-03-15 15:12:21
RES000232,ALIAS,AL000704,PERSON,P00876,0.9710,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9357,True,2025-07-13 07:27:32
RES000233,ALIAS,AL001042,PERSON,P01066,0.9720,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9513,True,2025-07-19 11:40:12
RES000234,ALIAS,AL000096,PERSON,P00164,0.9730,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9035,True,2025-10-28 13:09:26
RES000235,ALIAS,AL000290,PERSON,P00666,0.9740,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8650,True,2026-05-21 06:00:53
RES000236,ALIAS,AL001438,PERSON,P01665,0.9750,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8876,True,2026-01-20 06:11:09
RES000237,ALIAS,AL000184,PERSON,P00442,0.9760,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9269,True,2025-05-19 08:17:28
RES000238,ALIAS,AL000253,PERSON,P01558,0.9770,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9424,True,2026-07-03 18:04:08
RES000239,ALIAS,AL000099,PERSON,P00897,0.9780,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9369,True,2026-05-11 03:50:04
RES000240,ALIAS,AL000130,PERSON,P00962,0.9790,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9078,True,2026-07-19 04:32:32
RES000241,ALIAS,AL000393,PERSON,P00977,0.9400,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9593,True,2025-02-17 15:15:28
RES000242,ALIAS,AL000675,PERSON,P01598,0.9410,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8788,True,2026-07-24 07:46:11
RES000243,ALIAS,AL000524,PERSON,P00731,0.9420,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9030,True,2025-09-01 14:23:56
RES000244,ALIAS,AL004015,PERSON,P02771,0.9430,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9023,True,2025-04-25 01:38:28
RES000245,ALIAS,AL001414,PERSON,P01948,0.9440,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8740,True,2025-05-01 03:55:23
RES000246,ALIAS,AL001132,PERSON,P01451,0.9450,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8638,True,2025-08-23 20:48:39
RES000247,ALIAS,AL000822,PERSON,P01310,0.9460,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9427,True,2025-12-07 18:03:56
RES000248,ALIAS,AL001049,PERSON,P01222,0.9470,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9051,True,2026-03-20 08:46:07
RES000249,ALIAS,AL000427,PERSON,P00641,0.9480,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9011,True,2026-06-30 02:21:55
RES000250,ALIAS,AL000428,PERSON,P00900,0.9490,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9336,True,2025-08-19 01:58:23
RES000251,ALIAS,AL001092,PERSON,P01137,0.9500,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8612,True,2026-05-08 01:57:10
RES000252,ALIAS,AL000121,PERSON,P02002,0.9510,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9444,True,2025-05-26 11:57:06
RES000253,ALIAS,AL001331,PERSON,P02372,0.9520,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9367,True,2026-02-12 18:31:24
RES000254,ALIAS,AL000025,PERSON,P00590,0.9530,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9439,True,2026-04-14 16:09:35
RES000255,ALIAS,AL000373,PERSON,P01770,0.9540,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8817,True,2026-02-19 05:20:31
RES000256,ALIAS,AL000490,PERSON,P00986,0.9550,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9090,True,2025-11-25 05:01:18
RES000257,ALIAS,AL000967,PERSON,P01460,0.9560,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9103,True,2025-03-20 16:23:28
RES000258,ALIAS,AL000688,PERSON,P00834,0.9570,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9268,True,2026-03-18 22:33:03
RES000259,ALIAS,AL004016,PERSON,P03687,0.9580,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8773,True,2026-01-18 08:21:04
RES000260,ALIAS,AL000134,PERSON,P01202,0.9590,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8752,True,2025-01-29 14:18:10
RES000261,ALIAS,AL004017,PERSON,P02629,0.9600,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8912,True,2026-01-18 17:45:37
RES000262,ALIAS,AL001136,PERSON,P01926,0.9610,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9529,True,2026-07-15 10:29:29
RES000263,ALIAS,AL000163,PERSON,P00319,0.9620,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9165,True,2026-08-20 20:58:15
RES000264,ALIAS,AL000217,PERSON,P00254,0.9630,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9106,True,2026-06-24 19:19:12
RES000265,ALIAS,AL001335,PERSON,P01352,0.9640,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9358,True,2025-07-05 15:09:20
RES000266,ALIAS,AL000293,PERSON,P00586,0.9650,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9199,True,2025-12-18 21:08:47
RES000267,ALIAS,AL000570,PERSON,P01078,0.9660,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8715,True,2026-08-31 03:37:51
RES000268,ALIAS,AL004018,PERSON,P02226,0.9670,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8917,True,2026-06-15 18:28:36
RES000269,ALIAS,AL000469,PERSON,P00846,0.9680,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8567,True,2026-07-15 05:47:24
RES000270,ALIAS,AL000955,PERSON,P00988,0.9690,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8884,True,2026-04-08 10:18:43
RES000271,ALIAS,AL000075,PERSON,P00333,0.9700,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8803,True,2025-07-10 19:44:54
RES000272,ALIAS,AL000559,PERSON,P00798,0.9710,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8776,True,2025-06-15 03:22:53
RES000273,ALIAS,AL001028,PERSON,P01118,0.9720,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9442,True,2026-04-04 12:29:23
RES000274,ALIAS,AL000383,PERSON,P00425,0.9730,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9204,True,2026-04-13 16:04:11
RES000275,ALIAS,AL000235,PERSON,P01185,0.9740,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8991,True,2026-01-11 06:15:38
RES000276,ALIAS,AL000684,PERSON,P01199,0.9750,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8725,True,2026-01-03 19:19:00
RES000277,ALIAS,AL000087,PERSON,P00637,0.9760,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9459,True,2025-12-10 02:28:32
RES000278,ALIAS,AL000443,PERSON,P01647,0.9770,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9091,True,2026-05-04 04:13:05
RES000279,ALIAS,AL000109,PERSON,P00296,0.9780,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9487,True,2025-09-18 15:12:00
RES000280,ALIAS,AL004019,PERSON,P03655,0.9790,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9119,True,2026-02-03 02:13:38
RES000281,ALIAS,AL000505,PERSON,P02157,0.9400,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9533,True,2025-06-23 18:57:39
RES000282,ALIAS,AL000575,PERSON,P01277,0.9410,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9448,True,2025-11-01 11:42:35
RES000283,ALIAS,AL000421,PERSON,P01767,0.9420,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8450,True,2025-05-04 06:15:17
RES000284,ALIAS,AL001308,PERSON,P01315,0.9430,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8904,True,2026-01-03 21:55:07
RES000285,ALIAS,AL000264,PERSON,P01701,0.9440,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8467,True,2026-02-08 13:00:48
RES000286,ALIAS,AL000655,PERSON,P00695,0.9450,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9322,True,2025-02-03 21:20:12
RES000287,ALIAS,AL000284,PERSON,P00343,0.9460,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9308,True,2026-05-08 03:38:22
RES000288,ALIAS,AL000252,PERSON,P00908,0.9470,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9068,True,2026-04-05 17:28:55
RES000289,ALIAS,AL000917,PERSON,P01950,0.9480,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9086,True,2026-02-18 04:34:47
RES000290,ALIAS,AL000047,PERSON,P00327,0.9490,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8914,True,2025-04-23 20:20:15
RES000291,ALIAS,AL000654,PERSON,P01532,0.9500,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8616,True,2026-02-02 02:43:44
RES000292,ALIAS,AL000248,PERSON,P00720,0.9510,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9154,True,2025-10-24 19:06:37
RES000293,ALIAS,AL000019,PERSON,P00183,0.9520,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8543,True,2025-06-19 08:27:30
RES000294,ALIAS,AL000282,PERSON,P00404,0.9530,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9568,True,2025-11-13 07:01:55
RES000295,ALIAS,AL001378,PERSON,P01426,0.9540,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8444,True,2025-12-05 18:49:35
RES000296,ALIAS,AL000385,PERSON,P01286,0.9550,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8869,True,2025-11-07 12:05:48
RES000297,ALIAS,AL000763,PERSON,P01342,0.9560,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8663,True,2026-01-08 13:31:20
RES000298,ALIAS,AL000259,PERSON,P00816,0.9570,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9106,True,2025-09-13 12:00:59
RES000299,ALIAS,AL000012,PERSON,P00288,0.9580,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8554,True,2026-01-31 06:25:22
RES000300,ALIAS,AL000036,PERSON,P00175,0.9590,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8521,True,2025-04-02 01:16:27
RES000301,ALIAS,AL004020,PERSON,P03569,0.9600,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.9545,True,2026-02-24 17:43:04
RES000302,ALIAS,AL000609,PERSON,P01100,0.9610,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9345,True,2026-01-20 03:36:54
RES000303,ALIAS,AL000143,PERSON,P00431,0.9620,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8860,True,2025-10-20 13:22:31
RES000304,ALIAS,AL000710,PERSON,P00781,0.9630,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9524,True,2026-02-23 21:33:18
RES000305,ALIAS,AL000298,PERSON,P00584,0.9640,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9289,True,2025-07-12 04:52:56
RES000306,ALIAS,AL000339,PERSON,P00491,0.9650,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.8684,True,2025-06-08 02:53:27
RES000307,ALIAS,AL000693,PERSON,P00912,0.9660,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8870,True,2025-01-18 14:51:30
RES000308,ALIAS,AL000064,PERSON,P00674,0.9670,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9234,True,2025-08-16 02:27:51
RES000309,ALIAS,AL000378,PERSON,P00545,0.9680,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9379,True,2025-05-01 08:59:39
RES000310,ALIAS,AL000336,PERSON,P01673,0.9690,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9137,True,2025-12-03 01:26:56
RES000311,ALIAS,AL000001,PERSON,P00969,0.9700,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8482,True,2026-02-27 06:49:18
RES000312,ALIAS,AL000092,PERSON,P00257,0.9710,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.8654,True,2026-08-08 22:17:52
RES000313,ALIAS,AL000960,PERSON,P01223,0.9720,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.9428,True,2025-07-27 15:23:00
RES000314,ALIAS,AL000465,PERSON,P00612,0.9730,phonetic_similarity;identifier_mismatch,DIFFERENT_ENTITY,HYBRID,0.8498,True,2026-01-27 02:52:32
RES000315,ALIAS,AL000814,PERSON,P01356,0.9740,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9404,True,2025-07-06 05:11:12
RES000316,ALIAS,AL000940,PERSON,P02810,0.9750,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9439,True,2025-11-17 01:02:10
RES000317,ALIAS,AL000229,PERSON,P00716,0.9760,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9453,True,2026-04-02 07:45:53
RES000318,ALIAS,AL000074,PERSON,P00689,0.9770,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9423,True,2025-08-05 00:18:00
RES000319,ALIAS,AL004021,PERSON,P01752,0.9780,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9501,True,2025-06-09 08:15:23
RES000320,ALIAS,AL000068,PERSON,P01238,0.9790,name_similarity;conflicting_location,DIFFERENT_ENTITY,HYBRID,0.9308,True,2026-06-26 18:23:58
RES000321,ALIAS,AL000212,PERSON,P00225,0.9400,shared_name;different_source_context,DIFFERENT_ENTITY,HYBRID,0.8920,True,2026-06-08 07:27:27
RES000322,ALIAS,AL000864,PERSON,P01695,0.9410,name_similarity;different_identifier,DIFFERENT_ENTITY,HYBRID,0.9213,True,2025-10-02 03:14:25
RES000323,ALIAS,AL000267,PERSON,P00663,0.9420,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9046,True,2025-09-08 10:33:19
RES000324,ALIAS,AL000537,PERSON,P02682,0.9430,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.9585,True,2025-02-12 19:18:20
RES000325,ALIAS,AL000200,PERSON,P00522,0.9440,name_similarity;different_source,DIFFERENT_ENTITY,HYBRID,0.8827,True,2026-01-24 08:48:32
